fleet_id,vehicle,fuel_type,fuel_liters,dist_km,mpg,year,km_per_liter,litros_teoricos,co2_kg,vehicle_cat
YG14WXJ,Ford Connect T240LWB Van Van Small,D,1314.1059348320284,18417.28696,39.59,2018-19,14.01507022518252,1314.1059348320284,3521.8039053498364,Van
YG14PFY,Peugeot Partner Van Small,D,641.3074303641732,9226.34622,40.64,2018-19,14.386775800743056,641.3074303641732,1718.7039133759843,Van
YB63URT,Peugeot Bipper Van Small,D,266.47477134773663,3667.68586,38.88,2018-19,13.763726455041585,266.47477134773663,714.1523872119342,Van
YB63URU,Peugeot Bipper Van Small,D,791.17984102349,13354.303319999999,47.68,2018-19,16.878973183548936,791.1798410234901,2120.3619739429532,Van
YB63URV,Peugeot Bipper Van Small,D,263.9327573664825,4058.75548,43.44,2018-19,15.377990668904486,263.9327573664825,707.3397897421731,Van
YA16FXG,Peugeot Partner Van Small,D,485.8212569747167,7890.59402,45.88,2018-19,16.24176362544516,485.82125697471673,1302.0009686922408,Van
YL16RZT,Peugeot Partner Van Small,D,458.0395937195716,6661.05826,41.08,2018-19,14.542538137168423,458.0395937195716,1227.546111168452,Van
YL16RZU,Peugeot Partner Van Small,D,466.3327411927239,7169.6097,43.43,2018-19,15.37445061580391,466.3327411927239,1249.7717463965002,Van
YL16RZV,Peugeot Partner Van Small,D,357.2237705152672,5301.16596,41.92,2018-19,14.839902597616854,357.2237705152672,957.359704980916,Van
YL16RZX,Peugeot Partner Van Small,D,645.3255655568313,9948.93988,43.55,2018-19,15.416931253010828,645.3255655568313,1729.472515692308,Van
YL16ZFV,Peugeot Partner Van Small,D,566.1364245326038,8790.21508,43.86,2018-19,15.526672899128702,566.1364245326038,1517.2456177473782,Van
YL16ZFX,Peugeot Partner Van Small,D,341.3840140977444,5143.45064,42.56,2018-19,15.06646599605375,341.3840140977444,914.9091577819551,Van
YL16ZFW,Peugeot Partner Van Small,D,394.3072272841682,5545.78564,39.73,2018-19,14.064630968590588,394.3072272841682,1056.7433691215708,Van
YL16ZFY,Peugeot Partner Van Small,D,361.7680720942983,4671.91402,36.48,2018-19,12.914113710903214,361.7680720942983,969.5384332127195,Van
YL16ZFZ,Peugeot Partner Van Small,D,707.0160233029383,9881.3476,39.48,2018-19,13.976129641076176,707.0160233029383,1894.8029424518747,Van
YL16ZFT,Peugeot Partner Van Small,D,1931.8827305605787,30255.592,44.24,2018-19,15.66119491695061,1931.8827305605787,5177.445717902351,Van
YL16ZGA,Peugeot Partner Van Small,D,3104.6021555197426,54556.626,49.64,2018-19,17.572823591261937,3104.6021555197426,8320.333776792912,Van
YL16ZFS,Peugeot Partner Van Small,D,371.43316807800875,5124.13856,38.97,2018-19,13.795586932946774,371.43316807800875,995.4408904490635,Van
YF16MYG,Peugeot Partner Van Small,D,607.3175553211441,9171.62866,42.66,2018-19,15.101866527059512,607.3175553211441,1627.6110482606664,Van
YF16MYD,Peugeot Partner Van Small,D,413.33999142244465,6141.24144,41.97,2018-19,14.857602863119734,413.33999142244465,1107.7511770121516,Van
YF16MYB,Peugeot Partner Van Small,D,510.83624159872744,9094.38034,50.29,2018-19,17.802927042799414,510.83624159872744,1369.0411274845897,Van
YF16MYA,Peugeot Partner Van Small,D,621.4260271403355,9969.8613,45.32,2018-19,16.043520651812877,621.4260271403355,1665.421752736099,Van
YF16MYH,Peugeot Partner Van Small,D,884.9345378881989,15131.01468,48.3,2018-19,17.098456475784683,884.9345378881989,2371.624561540373,Van
YF16ZYG,Peugeot Partner Van Small,D,748.8108501611171,9871.69156,37.24,2018-19,13.183157746547032,748.8108501611171,2006.8130784317939,Van
YF16ZYK,Peugeot Partner Van Small,D,791.1104268322377,11501.95298,41.07,2018-19,14.538998084067845,791.1104268322377,2120.175943910397,Van
YF16ZYH,Peugeot Partner Van Small,D,570.2468830322772,6817.16424,33.77,2018-19,11.954759320646973,570.2468830322772,1528.261646526503,Van
YF16ZYJ,Peugeot Partner Van Small,D,671.5163638951008,11693.46444,49.19,2018-19,17.413521201735993,671.5163638951008,1799.6638552388702,Van
YF16ZYO,Peugeot Partner Van Small,D,852.8368626455027,14265.18976,47.25,2018-19,16.726750900224147,852.8368626455027,2285.6027918899476,Van
YA16FXB,Peugeot Partner Van Small,D,484.1717239884393,7116.50148,41.52,2018-19,14.698300473593791,484.1717239884393,1297.5802202890175,Van
YA16FWY,Peugeot Partner Van Small,D,571.2622889693357,9496.71534,46.96,2018-19,16.624089360307426,571.2622889693357,1530.9829344378197,Van
YA16FWZ,Peugeot Partner Van Small,D,287.0102380288238,4370.96744,43.02,2018-19,15.229308438680276,287.0102380288238,769.1874379172477,Van
YA16FXF,Peugeot Partner Van Small,D,734.0342770700638,11423.09532,43.96,2018-19,15.562073430134465,734.0342770700638,1967.211862547771,Van
YK16DED,Peugeot Partner Van Small,D,620.6860400172118,10212.87164,46.48,2018-19,16.45416681147975,620.6860400172118,1663.4385872461278,Van
YK16DEM,Peugeot Partner Van Small,D,2105.234982173913,34282.16068,46.0,2018-19,16.28424426265208,2105.234982173913,5642.029752226087,Van
YK16DEF,Peugeot Partner Van Small,D,297.2872875641885,4713.75686,44.79,2018-19,15.855897837482319,297.2872875641885,796.7299306720251,Van
YK16DET,Peugeot Partner Van Small,D,349.54274519610425,4700.88214,37.99,2018-19,13.448661729090272,349.54274519610425,936.7745571255595,Van
YD16NBC,Peugeot Partner Van Small,D,886.678028631285,13484.65986,42.96,2018-19,15.208068120076812,886.678028631285,2376.2971167318437,Van
YF61TNX,Volkswagen Tranporter 4 Motion Van Medium,D,489.48766544885177,3320.06842,19.16,2018-19,6.782741740704649,489.48766544885177,1311.8269434029228,Van
YF61TNK,Volkswagen Tranporter 4 Motion Van Medium,D,865.4059409326426,8869.07274,28.95,2018-19,10.24845372616908,865.4059409326426,2319.2879216994825,Van
YF61LWA,Peugeot Expert L2H1 90 Van Van Medium,D,1002.4843894577172,9358.3121,26.37,2018-19,9.335120026220332,1002.4843894577173,2686.658163746682,Van
YF61LWD,Peugeot Expert L2H1 90 Van Van Medium,D,339.66382532110094,3276.61624,27.25,2018-19,9.646644699071068,339.66382532110094,910.2990518605505,Van
YF61LWC,Peugeot Expert L2H1 90 Van Van Medium,D,533.0613423360224,5380.02362,28.51,2018-19,10.092691389743713,533.0613423360224,1428.6043974605402,Van
YF61LWE,Peugeot Expert L2H1 90 Van Van Medium,D,587.0107611415169,5315.65002,25.58,2018-19,9.055455831274786,587.0107611415169,1573.1888398592655,Van
YF61LWJ,Peugeot Expert L2H1 90 Van Van Medium,D,291.44158845029244,2822.78236,27.36,2018-19,9.68558528317741,291.44158845029244,781.0634570467838,Van
YF61LWH,Peugeot Expert L2H1 90 Van Van Medium,D,1184.6982781030447,14326.34468,34.16,2018-19,12.092821391569457,1184.6982781030447,3174.9913853161597,Van
YF61LWK,Peugeot Expert L2H1 90 Van Van Medium,D,304.24944016943175,3051.30864,28.33,2018-19,10.028970433933335,304.24944016943175,815.3884996540771,Van
YF61LWN,Peugeot Expert L2H1 90 Van Van Medium,D,539.0363857142858,4675.1327,24.5,2018-19,8.673130096412521,539.0363857142858,1444.617513714286,Van
YF61LWM,Peugeot Expert L2H1 90 Van Van Medium,D,559.8120346781506,8743.54422,44.12,2018-19,15.61871427974369,559.8120346781506,1500.2962529374436,Van
YF61LWS,Peugeot Expert L2H1 90 Van Van Medium,D,826.7387247283503,8888.38482,30.37,2018-19,10.751141266450949,826.7387247283503,2215.659782271979,Van
YF61LWZ,Peugeot Expert L2H1 90 Van Van Medium,D,505.0800276535178,8793.43376,49.18,2018-19,17.409981148635417,505.0800276535178,1353.6144741114279,Van
YF61LWP,Peugeot Expert L2H1 90 Van Van Medium,D,509.1543155422716,4221.29882,23.42,2018-19,8.290804361550254,509.1543155422716,1364.533565653288,Van
YF61LWU,Peugeot Expert L2H1 90 Van Van Medium,D,760.7888785488959,8537.5487,31.7,2018-19,11.221968328827629,760.7888785488959,2038.9141945110412,Van
YF61LWW,Peugeot Expert L2H1 90 Van Van Medium,D,1170.7860091947618,14875.12962,35.89,2018-19,12.705250577969199,1170.7860091947618,3137.706504641962,Van
YF61LWV,Peugeot Expert L2H1 90 Van Van Medium,D,1046.2766450490353,11707.9485,31.61,2018-19,11.19010785092244,1046.2766450490353,2804.021408731415,Van
YF61LWL,Peugeot Expert L2H1 90 Van Van Medium,D,859.4149389685688,9969.8613,32.77,2018-19,11.60075401058932,859.4149389685689,2303.2320364357643,Van
YF61LXD,Peugeot Expert L2H1 90 Van Van Medium,D,340.2328503184713,3025.5592,25.12,2018-19,8.892613388648268,340.2328503184713,911.8240388535032,Van
YF61LXE,Peugeot Expert L2H1 90 Van Van Medium,D,490.0365901249257,2916.12408,16.81,2018-19,5.9508292620691625,490.0365901249257,1313.2980615348008,Van
YF61LXG,Peugeot Expert L2H1 90 Van Van Medium,D,1007.7405686687742,10156.54474,28.47,2018-19,10.078531177341405,1007.7405686687744,2700.744724032315,Van
YF61LXB,Peugeot Expert L2H1 90 Van Van Medium,D,298.9855871369295,2550.8039,24.1,2018-19,8.531527972389458,298.9855871369295,801.2813735269712,Van
YF61LXC,Peugeot Expert L2H1 90 Van Van Medium,D,427.0772880354506,4094.16096,27.08,2018-19,9.586463796361267,427.07728803545064,1144.5671319350076,Van
YF61LXA,Peugeot Expert L2H1 90 Van Van Medium,D,657.2385572271387,7887.37534,33.9,2018-19,12.000780010954466,657.2385572271387,1761.3993333687317,Van
YG62YWW,Ford Transit 280SWB van Van Medium,D,1147.528205293738,12585.0388,30.98,2018-19,10.967084505586119,1147.528205293738,3075.3755901872178,Van
YG62YXO,Ford Transit 280SWB van Van Medium,D,1579.56933705981,20007.31488,35.78,2018-19,12.666309993862859,1579.56933705981,4233.2458233202915,Van
YG62YYL,Ford Transit 280SWB van Van Medium,D,1252.5787727935813,12158.5637,27.42,2018-19,9.706825601780873,1252.5787727935813,3356.911111086798,Van
YB62URY,Ford Transit 280SWB van Van Medium,D,1568.168315017065,16265.59938,29.3,2018-19,10.37235558468926,1568.168315017065,4202.691084245735,Van
YJ13ZBL,Ford Transit 280SWB van Van Medium,D,1481.3026713493532,14184.72276,27.05,2018-19,9.575843637059538,1481.3026713493532,3969.8911592162667,Van
YD13GPX,Ford Transit 280SWB van Van Medium,D,1146.558407436096,10480.02208,25.82,2018-19,9.140417105688625,1146.558407436096,3072.7765319287378,Van
YG13OAJ,Ford Transit 280SWB van Van Medium,D,916.6640084108013,7330.5437,22.59,2018-19,7.996979954202402,916.6640084108013,2456.6595425409478,Van
YD13BXE,Ford Transit 280SWB van Van Medium,D,957.2429435989258,7570.33536,22.34,2018-19,7.908478626687988,957.2429435989258,2565.4110888451214,Van
YJ13ZKW,Ford Transit 280SWB van Van Medium,D,1014.039301770871,9932.84648,27.67,2018-19,9.795326929295284,1014.0393017708711,2717.6253287459344,Van
YG13FHR,Ford Transit 280SWB van Van Medium,D,719.7168070362474,7169.6097,28.14,2018-19,9.96170942502238,719.7168070362474,1928.841042857143,Van
YJ13ZMX,Ford Transit 280SWB van Van Medium,D,670.9625081692502,5669.70482,23.87,2018-19,8.450106751076198,670.9625081692502,1798.1795218935906,Van
YJ13ZHX,Ford Transit 280SWB van Van Medium,D,718.4744260110294,5534.52026,21.76,2018-19,7.70315554685455,718.4744260110294,1925.511461709559,Van
YG13OEW,Ford Transit 280SWB van Van Medium,D,443.1657528604119,3427.8942,21.85,2018-19,7.735016024759739,443.1657528604119,1187.6842176659038,Van
YG13OAY,Ford Transit 280SWB van Van Medium,D,929.8269413333334,9874.91024,30.0,2018-19,10.620159301729617,929.8269413333334,2491.9362027733337,Van
YD13GPZ,Ford Transit 280SWB van Van Medium,D,992.5449861441014,8875.5101,25.26,2018-19,8.942174132056337,992.5449861441015,2660.020562866192,Van
YC13DXJ,Ford Transit 280SWB van Van Medium,D,842.8529743493021,7909.9061,26.51,2018-19,9.384680769628407,842.8529743493021,2258.84597125613,Van
YC13HVZ,Ford Transit 280SWB van Van Medium,D,1062.5423726647,11476.20354,30.51,2018-19,10.800702009859023,1062.5423726647,2847.613558741396,Van
YC13DVJ,Ford Transit 280SWB van Van Medium,D,416.97252505446625,3387.6607,22.95,2018-19,8.124421865823157,416.97252505446625,1117.4863671459696,Van
YC13DNJ,Ford Transit 280SWB van Van Medium,D,603.4165878351341,5338.18078,24.99,2018-19,8.846592698340771,603.4165878351341,1617.1564553981596,Van
YC13DYP,Ford Transit 280SWB van Van Medium,D,687.3736614768684,5470.14666,22.48,2018-19,7.95803937009606,687.3736614768684,1842.1614127580074,Van
YL66UWA,Volkswagen Tranporter 4 Motion Van Medium,D,1400.5443202388437,15776.36002,31.82,2018-19,11.264448966034546,1400.5443202388437,3753.4587782401013,Van
YB07UGO,Ford Transit 280SWB van Van Medium,D,1353.175883919063,13494.3159,28.17,2018-19,9.972329584324111,1353.175883919063,3626.511368903089,Van
YG57SOE,Ford Transit 280SWB van Van Medium,D,761.9476833945329,6611.16872,24.51,2018-19,8.676670149513097,761.9476833945329,2042.0197914973483,Van
YH57DSY,Ford Transit 280SWB van Van Medium,D,1474.106620819595,11078.69656,21.23,2018-19,7.515532732523993,1474.106620819595,3950.605743796515,Van
YB13LSL,Ford Transit T300 Van Van Medium,D,969.3621322985958,9285.8918,27.06,2018-19,9.579383690160114,969.3621322985958,2597.890514560237,Van
YB13LUA,Ford Transit 300 Van Van Medium,D,488.3788258036491,3979.89782,23.02,2018-19,8.149202237527193,488.378825803649,1308.8552531537796,Van
YB13LSV,Ford Transit 300 Van Van Medium,D,908.7012031072376,8489.2685,26.39,2018-19,9.342200132421487,908.7012031072377,2435.319224327397,Van
YB13LTT,Ford Transit 300 Van Van Medium,D,777.7762874527908,6561.2791799999995,23.83,2018-19,8.43594653867389,777.7762874527908,2084.4404503734795,Van
YB13VBP,Ford Transit 300 CCab Van Van Medium,D,1262.1677683809523,11728.86992,26.25,2018-19,9.292639389013416,1262.167768380952,3382.6096192609525,Van
YL63CEF,Peugeot Expert L2H1 90 Van Van Medium,D,756.6920416326532,9844.33278,36.75,2018-19,13.009695144618782,756.6920416326532,2027.9346715755107,Van
YL63CCE,Peugeot Expert L2H1 90 Van Van Medium,D,1169.9155036868976,14603.15116,35.26,2018-19,12.482227232632875,1169.9155036868976,3135.373549880886,Van
YL63CCF,Peugeot Expert L2H1 90 Van Van Medium,D,656.4794281938327,7913.12478,34.05,2018-19,12.053880807463115,656.4794281938327,1759.3648675594718,Van
YG14SBO,Peugeot Expert L1H1 90 Van Van Medium,D,1124.5657645421654,14303.81392,35.93,2018-19,12.719410790371505,1124.5657645421654,3013.8362489730034,Van
YL63CCJ,Peugeot Expert L2H1 90 Van Van Medium,D,879.994111144488,10370.58696,33.29,2018-19,11.784836771819299,879.994111144488,2358.384217867228,Van
YL63CCK,Peugeot Expert L2H1 90 Van Van Medium,D,555.5399231621722,5323.69672,27.07,2018-19,9.582923743260691,555.5399231621722,1488.8469940746215,Van
YL63CCN,Peugeot Expert L2H1 90 Van Van Medium,D,1162.1103759331145,13777.55974,33.49,2018-19,11.85563783383083,1162.1103759331145,3114.455807500747,Van
YF63HBX,Peugeot Expert L2H1 90 Van Van Medium,D,1097.2164939678285,11590.46668,29.84,2018-19,10.563518452120393,1097.2164939678285,2940.5402038337807,Van
YL63CEA,Peugeot Expert L2H1 90 Van Van Medium,D,501.63323881004374,6506.56162,36.64,2018-19,12.97075456051244,501.63323881004374,1344.3770800109173,Van
YL63CEN,Peugeot Expert L2H1 90 Van Van Medium,D,927.9754213775179,10111.48322,30.78,2018-19,10.896283443574587,927.9754213775179,2486.9741292917483,Van
YL63CEO,Peugeot Expert L2H1 90 Van Van Medium,D,1251.455029610557,13764.68502,31.07,2018-19,10.998944983491308,1251.455029610557,3353.899479356293,Van
YL63CEU,Peugeot Expert L2H1 90 Van Van Medium,D,909.9893081099424,9493.49666,29.47,2018-19,10.432536487399062,909.9893081099423,2438.771345734646,Van
YL63CEV,Peugeot Expert L2H1 90 Van Van Medium,D,723.139931124959,7805.299,30.49,2018-19,10.793621903657868,723.139931124959,1938.0150154148903,Van
YL63CEX,Peugeot Expert L2H1 90 Van Van Medium,D,499.5749912908243,5685.79822,32.15,2018-19,11.381270718353573,499.5749912908243,1338.8609766594093,Van
YL63CEY,Peugeot Expert L2H1 90 Van Van Medium,D,1024.831123878537,10513.81822,28.98,2018-19,10.259073885470809,1024.831123878537,2746.5474119944793,Van
YL63CHK,Peugeot Expert L2H1 90 Van Van Medium,D,751.9116617565315,9577.18234,35.98,2018-19,12.737111055874385,751.9116617565315,2015.1232535075046,Van
YL63CHN,Peugeot Expert L2H1 90 Van Van Medium,D,358.0846242957747,3600.09358,28.4,2018-19,10.053750805637371,358.0846242957747,959.6667931126763,Van
YL63CHO,Peugeot Expert L2H1 90 Van Van Medium,D,500.9930782565627,7161.563,40.38,2018-19,14.294734420128066,500.9930782565627,1342.661449727588,Van
YL63CHV,Peugeot Expert L2H1 90 Van Van Medium,D,616.6011930677033,6738.30658,30.87,2018-19,10.928143921479776,616.6011930677033,1652.491197421445,Van
YL63CHX,Peugeot Expert L2H1 90 Van Van Medium,D,1361.171736858285,15674.9716,32.53,2018-19,11.51579273617548,1361.171736858285,3647.9402547802038,Van
YL63CHY,Peugeot Expert L2H1 90 Van Van Medium,D,868.3430679824562,9812.14598,31.92,2018-19,11.299849497040313,868.3430679824561,2327.1594221929827,Van
YA14WSF,Peugeot Expert L2H1 90 Van Van Medium,D,2607.103224143778,27217.15808,29.49,2018-19,10.439616593600213,2607.103224143778,6987.036640705325,Van
YF15ZHP,Ford Transit Custom 290L1 Van Medium,D,748.2032408131354,6775.3214,25.58,2018-19,9.055455831274786,748.2032408131354,2005.1846853792028,Van
YB15DMU,Ford Transit Custom 290L1 Van Medium,D,1260.4018029753267,12296.96694,27.56,2018-19,9.756386345188941,1260.4018029753267,3377.876831973876,Van
YF15ZGC,Ford Transit Custom 290L1 Van Medium,D,918.0008702225956,7737.70672,23.81,2018-19,8.42886643247274,918.0008702225956,2460.242332196556,Van
YB15DNJ,Ford Transit Custom 290L1 Van Medium,D,850.0088439516129,7462.50958,24.8,2018-19,8.779331689429817,850.0088439516129,2278.023701790323,Van
YB15DKD,Ford Transit Custom 290L1 Van Medium,D,1036.2439636285837,8572.95418,23.37,2018-19,8.273104096047373,1036.2439636285837,2777.1338225246045,Van
YB15DKF,Ford Transit Custom 290L1 Van Medium,D,1231.0532508983993,13339.81926,30.61,2018-19,10.836102540864786,1231.0532508983993,3299.2227124077103,Van
YB15DKJ,Ford Transit Custom 290L1 Van Medium,D,1119.2460029806261,13293.1484,33.55,2018-19,11.876878152434287,1119.2460029806261,2999.5792879880782,Van
YF15ZFZ,Ford Transit Custom 290L1 Van Medium,D,1027.9375477707006,10283.6826,28.26,2018-19,10.0041900622293,1027.9375477707006,2754.8726280254778,Van
YB15DLF,Ford Transit Custom 290L1 Van Medium,D,814.9763227326266,7348.24644,25.47,2018-19,9.016515247168446,814.9763227326266,2184.1365449234395,Van
YE15VNW,Ford Transit Custom 290L1 Van Medium,D,1312.2991060329068,12705.7393,27.35,2018-19,9.682045230076834,1312.2991060329068,3516.9616041681907,Van
YB15DND,Ford Transit Custom 290L1 Van Medium,D,808.2826449683322,8131.99502,28.42,2018-19,10.060830911838526,808.2826449683321,2166.1974885151303,Van
YB15DKV,Ford Transit Custom 290L1 Van Medium,D,1088.7373292970065,11458.5008,29.73,2018-19,10.52457786801405,1088.7373292970065,2917.8160425159776,Van
YF15LLW,Ford Transit Custom 290L1 Van Medium,D,752.0713971161342,6831.6483,25.66,2018-19,9.083776256079398,752.0713971161342,2015.55134427124,Van
YF15LSE,Ford Transit Custom 290L1 Van Medium,D,704.3413519968677,6368.15838,25.54,2018-19,9.04129561887248,704.3413519968677,1887.6348233516055,Van
YB15DMY,Ford Transit Custom 290L1 Van Medium,D,664.1956795926362,6002.8382,25.53,2018-19,9.037755565771905,664.1956795926361,1780.044421308265,Van
YB15DKX,Ford Transit Custom 290L1 Van Medium,D,588.406966555184,4982.51664,23.92,2018-19,8.467807016579082,588.406966555184,1576.9306703678933,Van
YB15DLK,Ford Transit Custom 290L1 Van Medium,D,995.7507178178964,8981.72654,25.48,2018-19,9.020055300269021,995.7507178178964,2668.6119237519624,Van
YB15DNO,Ford Transit Custom 290L1 Van Medium,D,1111.7401805392733,10071.24972,25.59,2018-19,9.058995884375364,1111.7401805392733,2979.4636838452525,Van
YB15DLY,Ford Transit Custom 290L1 Van Medium,D,507.0470072393823,3719.18474,20.72,2018-19,7.334990024394589,507.0470072393823,1358.8859794015448,Van
YB15DLZ,Ford Transit Custom 290L1 Van Medium,D,633.6866482059282,5751.7811599999995,25.64,2018-19,9.076696149878247,633.6866482059282,1698.2802171918877,Van
YF15LLA,Ford Transit Custom 290L1 Van Medium,D,1774.989797708773,20842.56234,33.17,2018-19,11.74235613461238,1774.989797708773,4756.972657859512,Van
YF15LUD,Ford Transit Custom 290L1 Van Medium,D,1017.4003556149734,9429.12306,26.18,2018-19,9.267859017309378,1017.4003556149735,2726.632953048129,Van
YF15LJN,Ford Transit Custom 290L1 Van Medium,D,1049.916728565454,8886.77548,23.91,2018-19,8.464266963478504,1049.916728565454,2813.7768325554166,Van
YF15LRJ,Ford Transit Custom 290L1 Van Medium,D,1175.817585734364,11846.35174,28.46,2018-19,10.074991124240832,1175.817585734364,3151.191129768096,Van
YF15LPE,Ford Transit Custom 290L1 Van Medium,D,1455.7328782373406,13331.77256,25.87,2018-19,9.158117371191507,1455.7328782373406,3901.364113676073,Van
YF15LWO,Ford Transit Custom 290L1 Van Medium,D,439.9060323420075,4189.11202,26.9,2018-19,9.522742840550888,439.9060323420075,1178.9481666765803,Van
YF15LJY,Ford Transit Custom 290L1 Van Medium,D,814.7656096877503,7205.01518,24.98,2018-19,8.843052645240196,814.7656096877503,2183.571833963171,Van
YE15VFD,Ford Transit Custom 290L1 Van Medium,D,1511.773320448878,12876.32934,24.06,2018-19,8.517367759987152,1511.7733204488782,4051.5524988029933,Van
YF15LNU,Ford Transit Custom 290L1 Van Medium,D,1423.7218096942097,15493.116179999999,30.74,2018-19,10.88212323117228,1423.7218096942097,3815.5744499804823,Van
YF15LKN,Ford Transit Custom 290L1 Van Medium,D,1184.80318896502,11630.70018,27.73,2018-19,9.816567247898742,1184.80318896502,3175.2725464262535,Van
YF15LLK,Ford Transit Custom 290L1 Van Medium,D,656.9822811718473,6509.7803,27.99,2018-19,9.908608628513731,656.9822811718473,1760.7125135405508,Van
YF15LWU,Ford Transit Custom 290L1 Van Medium,D,1120.9987643600182,8774.12168,22.11,2018-19,7.827057405374728,1120.9987643600182,3004.276688484849,Van
YF15LKJ,Ford Transit Custom 290L1 Van Medium,D,2301.0935699450215,26669.98248,32.74,2018-19,11.59013385128759,2301.0935699450215,6166.930767452658,Van
YF15LKE,Ford Transit Custom 290L1 Van Medium,D,1524.2016136443976,15264.589899999999,28.29,2018-19,10.014810221531027,1524.2016136443976,4084.860324566986,Van
YF15LLV,Ford Transit Custom 290L1 Van Medium,D,794.7193215978335,8310.63176,29.54,2018-19,10.457316859103097,794.7193215978335,2129.847781882194,Van
YB15ZZN,Ford Transit Custom 290L1 Van Medium,D,1240.860302497362,12488.4784,28.43,2018-19,10.064370964939101,1240.860302497362,3325.5056106929305,Van
YA15AHL,Ford Transit Custom 290L1 Van Medium,D,1218.977128193219,9290.71982,21.53,2018-19,7.621734325541288,1218.977128193219,3266.858703557827,Van
YA15GPO,Ford Transit Custom 290L1 Van Medium,D,755.2455692363903,7317.66898,27.37,2018-19,9.689125336277987,755.2455692363903,2024.0581255535262,Van
YA15GPK,Ford Transit Custom 290L1 Van Medium,D,764.0487394957984,6759.228,24.99,2018-19,8.846592698340771,764.0487394957984,2047.6506218487398,Van
YF15LNW,Ford Transit Custom 290L1 Van Medium,D,1193.4776775170326,11162.38224,26.42,2018-19,9.352820291723217,1193.4776775170326,3198.5201757456475,Van
YJ16EGW,Ford Transit Custom 290L1 Van Medium,D,660.9125407608695,6026.9783,25.76,2018-19,9.119176787085165,660.9125407608697,1771.2456092391305,Van
YJ16EGM,Ford Transit Custom 290L1 Van Medium,D,1503.6364010050252,15889.01382,29.85,2018-19,10.56705850522097,1503.6364010050252,4029.7455546934675,Van
YJ16EJR,Ford Transit Custom 290L1 Van Medium,D,319.62509692307697,2941.87352,26.0,2018-19,9.204138061499002,319.62509692307697,856.5952597538463,Van
YJ16MTS,Ford Transit Custom 290L1 Van Medium,D,502.02323283143596,4839.28538,27.23,2018-19,9.639564592869917,502.02323283143596,1345.4222639882485,Van
YJ16EJP,Ford Transit Custom 290L1 Van Medium,D,890.52577579519,8127.167,25.78,2018-19,9.12625689328632,890.52577579519,2386.6090791311094,Van
YJ16EGS,Ford Transit Custom 290L1 Van Medium,D,1030.4105078407722,9071.84958,24.87,2018-19,8.804112061133852,1030.4105078407722,2761.5001610132695,Van
YJ16MTP,Ford Transit Custom 290L1 Van Medium,D,973.7955719661336,7328.93436,21.26,2018-19,7.526152891825723,973.7955719661336,2609.7721328692382,Van
YJ16MTC,Ford Transit Custom 290L1 Van Medium,D,833.5012364314791,8698.4827,29.48,2018-19,10.436076540499636,833.5012364314791,2233.7833136363643,Van
YJ16MSS,Ford Transit Custom 290L1 Van Medium,D,620.1250936619718,6234.58316,28.4,2018-19,10.053750805637371,620.1250936619718,1661.9352510140845,Van
YJ16MSW,Ford Transit Custom 290L1 Van Medium,D,1168.0903717368606,11880.14788,28.73,2018-19,10.170572557956397,1168.0903717368606,3130.4821962547867,Van
YJ16EEK,Ford Transit Custom 290L1 Van Medium,D,784.2859102412021,7021.55042,25.29,2018-19,8.952794291358067,784.285910241202,2101.8862394464218,Van
YJ16CBK,Ford Transit Custom 290L1 Van Medium,D,1011.345743198681,8685.60798,24.26,2018-19,8.588168821998686,1011.3457431986809,2710.406591772465,Van
YJ16CBZ,Ford Transit Custom 290L1 Van Medium,D,1093.4610442978324,12321.10704,31.83,2018-19,11.267989019135124,1093.4610442978324,2930.475598718191,Van
YJ16MSZ,Ford Transit Custom 290L1 Van Medium,D,690.8080239130436,5624.6433,23.0,2018-19,8.142122131326039,690.8080239130436,1851.365504086957,Van
YJ16EGT,Ford Transit Custom 290L1 Van Medium,D,719.8667906466935,6974.87956,27.37,2018-19,9.689125336277987,719.8667906466935,1929.2429989331388,Van
YJ16EJT,Ford Transit Custom 290L1 Van Medium,D,630.7656529366895,5854.77892,26.22,2018-19,9.282019229711686,630.7656529366895,1690.451949870328,Van
YJ16EJS,Ford Transit Custom 290L1 Van Medium,D,754.9305439051501,7213.06188,26.99,2018-19,9.55460331845608,754.9305439051501,2023.2138576658024,Van
YJ16MTL,Ford Transit Custom 290L1 Van Medium,D,670.2525256505577,6382.64244,26.9,2018-19,9.52274284055089,670.2525256505577,1796.2767687434948,Van
YJ16MTW,Ford Transit Custom 290L1 Van Medium,D,840.0178089459087,8576.17286,28.84,2018-19,10.209513142062738,840.0178089459087,2251.247727975035,Van
YJ16EGA,Ford Transit Custom 290L1 Van Medium,D,803.1265649419219,8077.27746,28.41,2018-19,10.057290858737948,803.1265649419219,2152.3791940443507,Van
YJ16MSR,Ford Transit Custom 290L1 Van Medium,D,1682.4965807150595,16492.51632,27.69,2018-19,9.802407035496437,1682.4965807150597,4509.09083631636,Van
YJ16MUR,Ford Transit Custom 290L1 Van Medium,D,849.2546971900828,9094.38034,30.25,2018-19,10.70866062924403,849.2546971900828,2276.002588469422,Van
YJ16MSP,Ford Transit Custom 290L1 Van Medium,D,1390.666870602631,16093.4,32.69,2018-19,11.572433585784704,1390.666870602631,3726.9872132150513,Van
