company_name,facility_name,region,year,month,electricity_kwh,water_m3,electricity_cost_usd,water_cost_usd,co2_avoided_ton,lighting_pct,hvac_pct,machinery_pct,offices_pct,others_pct,gas_natural_m3,gas_natural_cost_usd,diesel_l,diesel_cost_usd,gasolina_l,gasolina_cost_usd,glp_propano_kg,glp_propano_cost_usd,vapor_termica_gj,vapor_termica_cost_usd,energia_renovable_kwh,energia_renovable_cost_usd,residuos_kg,residuos_cost_usd,emisiones_co2e_t,emisiones_co2e_cost_usd,quimicos_consumibles_l,quimicos_consumibles_cost_usd,software_start_year,dataset_focus
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2026,1,4238.00,2057.34,649.96,4021.93,1.3556,25.87,33.80,23.93,10.67,5.73,284.64,154.42,29.10,47.30,15.19,24.08,156.84,210.12,10.74,154.49,998.02,43.17,72.76,17.79,1.7666,22.39,77.90,190.14,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2026,2,4085.59,2017.12,624.40,3886.98,1.3636,27.62,33.44,21.67,11.88,5.39,272.72,147.44,27.67,45.41,14.75,24.87,151.94,206.09,10.40,148.11,934.41,43.00,72.37,15.80,1.6696,21.94,76.40,185.26,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2026,3,3710.01,1859.64,557.37,3491.96,1.2313,30.52,32.35,22.72,10.06,4.35,243.45,130.86,24.18,41.11,13.64,22.33,135.27,192.33,9.35,132.46,873.85,40.43,65.34,14.51,1.4703,20.53,69.84,169.51,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2026,4,3613.45,1805.75,541.64,3405.41,1.1482,27.22,32.25,23.54,10.63,6.36,229.60,128.89,23.01,39.42,12.92,21.35,133.58,179.36,9.29,130.24,846.22,38.35,64.73,14.76,1.4876,19.17,68.33,162.18,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2026,5,3497.22,1828.45,526.57,3459.28,1.1605,25.87,34.73,22.22,11.16,6.02,228.76,123.53,23.16,35.70,12.35,20.06,142.11,189.73,8.84,124.54,825.23,36.10,62.39,14.49,1.4270,18.76,69.59,170.06,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2026,6,3465.90,1862.64,514.86,3429.61,1.1043,27.49,33.01,23.52,9.40,6.58,221.04,128.73,23.67,36.77,12.41,20.15,143.59,191.66,8.69,124.25,816.62,38.51,62.21,14.84,1.4222,19.50,70.24,169.50,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2026,7,3497.70,1912.72,524.50,3572.27,1.1578,26.20,32.99,22.72,11.90,6.19,226.82,128.06,23.52,35.80,12.76,20.99,143.23,192.19,8.60,127.19,799.00,38.20,61.38,14.34,1.4442,18.51,73.95,174.69,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2026,8,3944.13,2069.13,583.36,3933.54,1.2907,26.26,31.69,23.90,12.10,6.05,259.56,138.26,26.26,44.08,15.22,22.39,158.29,211.64,9.75,141.85,909.71,41.36,68.93,15.24,1.5942,22.83,78.91,192.24,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2026,9,4120.67,2109.87,614.04,4097.61,1.3454,28.46,32.69,21.45,11.51,5.89,264.77,144.98,27.53,42.85,15.39,23.47,163.37,215.80,10.32,146.61,927.29,43.76,73.68,16.52,1.6482,21.61,80.84,194.74,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2026,10,4047.13,2041.98,602.68,3942.54,1.2938,26.64,35.02,21.32,11.11,5.91,263.94,144.57,27.18,45.48,15.41,23.61,158.77,214.63,10.06,147.39,910.06,42.32,72.65,16.38,1.6150,22.53,76.13,192.66,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2026,11,4248.77,2042.99,628.67,4007.18,1.3653,27.85,31.63,23.60,11.04,5.88,279.14,150.16,29.51,44.36,15.01,25.10,153.42,213.10,10.36,152.10,974.69,47.14,74.60,17.41,1.7912,23.29,76.36,188.46,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2026,12,4142.31,2013.20,617.26,3939.94,1.3688,27.18,32.90,24.55,10.10,5.27,266.02,150.02,28.68,46.99,14.53,25.28,148.62,200.01,10.39,149.06,947.05,46.02,72.63,16.82,1.7248,21.86,76.99,185.08,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2027,1,5630.06,2665.81,794.93,4858.98,1.8877,26.68,33.11,23.87,11.01,5.33,362.26,204.62,36.35,60.24,20.06,32.90,198.26,275.65,14.03,205.37,1307.56,62.33,94.77,22.04,2.2089,30.20,99.51,248.49,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2027,2,5315.04,2551.43,756.76,4686.82,1.7718,24.31,34.46,23.41,11.29,6.53,343.83,191.18,35.93,59.44,18.53,31.34,192.67,266.08,13.26,193.89,1239.47,58.88,91.58,22.18,2.0748,27.97,96.77,239.24,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2027,3,5033.48,2415.31,700.58,4458.24,1.6619,26.29,36.01,20.90,11.40,5.40,319.40,182.12,34.43,56.69,17.79,29.65,190.65,254.31,12.13,184.18,1184.67,55.44,87.76,20.47,2.0253,27.54,91.89,226.95,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2027,4,4666.85,2380.79,671.91,4232.04,1.5561,25.64,32.09,25.81,10.96,5.50,303.27,166.25,31.74,54.45,16.18,27.94,183.98,246.19,12.03,170.44,1085.82,47.96,82.03,18.56,1.8897,24.70,90.55,225.14,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2027,5,4671.49,2449.41,665.65,4297.78,1.5184,25.89,33.43,22.18,12.50,6.00,299.59,169.27,32.19,52.04,16.59,27.66,187.53,249.97,11.43,166.66,1099.88,52.03,82.59,20.32,1.8804,27.22,89.98,225.54,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2027,6,4437.75,2414.25,630.84,4349.79,1.5164,24.80,35.56,23.29,10.13,6.22,291.15,162.29,32.10,49.18,17.36,26.72,189.24,255.43,11.54,165.45,1065.96,50.96,81.10,18.46,1.8158,26.04,92.99,227.85,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2027,7,4899.52,2676.81,681.19,4796.16,1.6580,27.61,32.81,22.05,12.47,5.06,314.41,182.73,33.79,54.85,18.12,30.19,201.37,279.62,12.13,183.67,1182.93,54.86,88.03,21.24,2.0481,27.76,100.60,249.05,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2027,8,5194.48,2835.65,722.63,5023.46,1.7311,26.61,34.34,22.30,11.40,5.35,342.41,187.54,34.85,57.77,18.75,32.07,213.63,291.69,12.90,187.72,1216.72,56.88,91.79,22.08,2.1515,28.20,106.62,264.85,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2027,9,5565.02,2842.41,772.45,5175.59,1.8720,26.57,34.87,23.11,11.00,4.45,364.81,200.96,37.62,63.10,20.73,34.93,215.31,290.95,14.20,203.32,1288.75,61.56,96.86,23.38,2.2859,29.56,109.77,265.39,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2027,10,5656.61,2889.61,783.72,5327.62,1.9449,26.39,33.25,23.53,10.58,6.25,376.91,213.69,37.05,62.96,19.82,34.46,217.46,298.27,14.67,211.07,1346.72,63.01,100.36,23.41,2.2829,30.79,109.18,270.87,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2027,11,5428.43,2686.85,745.64,5009.46,1.8079,26.71,33.11,24.09,10.24,5.85,352.90,191.17,36.71,58.76,20.04,32.18,198.74,284.42,13.39,194.30,1265.93,60.31,94.12,21.55,2.1713,29.06,98.13,253.64,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2027,12,5604.48,2683.84,794.02,5028.19,1.8844,26.82,33.45,22.37,12.22,5.14,361.22,203.04,36.96,62.04,20.10,34.37,204.17,284.79,13.95,209.14,1318.38,61.46,94.50,23.73,2.2056,29.76,100.73,257.14,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2028,1,5173.31,2444.99,759.75,4732.66,1.7516,28.08,33.12,23.84,10.02,4.94,338.09,190.90,36.54,58.53,18.20,31.56,185.76,256.17,12.95,190.26,1228.50,59.23,87.46,21.16,2.0894,29.37,91.66,239.25,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2028,2,4858.92,2272.57,708.99,4271.90,1.6472,25.06,34.27,21.86,11.74,7.07,319.18,175.46,33.94,56.99,16.40,29.79,171.48,244.28,11.68,180.36,1175.00,57.65,83.49,19.96,1.8918,26.33,85.12,214.95,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2028,3,4607.57,2226.38,684.88,4214.14,1.6016,25.94,33.07,22.55,12.13,6.31,299.66,171.46,31.57,50.15,16.44,26.94,170.77,237.72,11.30,172.88,1096.41,53.67,79.89,19.19,1.8080,24.61,82.87,215.22,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2028,4,4258.12,2195.83,638.55,4003.97,1.4793,26.60,35.74,20.83,10.23,6.60,281.15,163.02,29.16,47.06,15.40,26.64,164.66,226.98,10.63,161.53,1071.40,50.83,75.73,17.99,1.7344,23.63,84.51,208.51,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2028,5,4509.67,2367.84,666.10,4397.29,1.5266,23.31,34.74,25.32,11.53,5.10,288.83,168.13,30.04,47.41,15.64,28.00,178.10,255.11,10.94,170.38,1105.02,49.88,77.77,19.54,1.8119,23.21,90.43,228.15,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2028,6,4366.65,2372.49,640.76,4375.70,1.5150,25.67,33.66,23.48,12.58,4.61,290.60,160.27,30.19,50.66,15.28,26.85,174.64,245.73,10.57,162.85,1071.00,54.18,77.87,19.19,1.7216,26.15,89.38,224.69,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2028,7,4440.73,2422.84,643.05,4461.39,1.5994,27.07,32.65,22.62,11.15,6.51,287.74,166.92,29.98,50.23,16.32,28.00,177.99,257.81,11.45,170.71,1096.81,53.50,81.04,20.43,1.8514,25.22,90.51,233.05,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2028,8,4842.00,2622.05,693.36,4839.10,1.6547,27.11,32.96,24.10,10.36,5.47,318.93,181.50,33.01,54.52,17.43,30.03,198.83,280.66,12.52,182.14,1163.38,58.67,86.93,20.95,1.9540,28.86,100.14,250.15,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2028,9,4980.25,2631.02,721.04,4995.08,1.7478,27.46,32.95,23.55,10.29,5.75,324.23,185.63,34.34,57.79,17.85,31.02,198.07,277.88,12.56,187.19,1239.57,62.48,89.41,20.94,1.9952,29.32,99.51,253.20,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2028,10,5357.20,2738.43,763.30,5225.64,1.8740,25.40,35.55,20.94,12.27,5.84,343.73,197.36,35.65,61.70,18.96,32.26,203.08,291.26,13.48,200.47,1297.75,62.91,92.93,22.97,2.1616,29.40,101.82,265.33,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2028,11,5508.02,2687.86,779.14,5214.43,1.8541,27.70,31.99,24.89,11.39,4.03,354.72,201.34,36.61,58.85,20.05,33.89,208.19,288.66,13.61,200.11,1324.09,65.31,91.56,22.46,2.1555,30.29,102.26,256.58,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2028,12,5194.29,2539.06,755.71,4794.52,1.7863,27.55,34.06,22.56,9.94,5.89,339.07,193.95,35.48,60.55,18.59,31.49,197.11,269.55,12.94,194.80,1280.23,61.67,89.08,21.29,2.0728,29.07,95.87,242.25,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2029,1,5118.07,2440.88,782.95,4931.36,1.7969,27.50,32.44,22.07,12.71,5.28,330.90,196.32,33.59,57.76,19.08,32.50,186.20,265.47,12.59,197.23,1249.63,63.28,86.29,21.75,2.0018,28.48,90.95,243.01,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2029,2,4719.68,2278.27,724.62,4501.62,1.7255,25.93,34.57,23.49,10.81,5.20,313.38,183.57,30.90,54.72,17.37,29.13,172.61,245.62,11.88,184.61,1212.62,57.19,82.09,20.42,1.8623,28.92,86.21,228.21,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2029,3,4534.43,2197.06,691.87,4217.76,1.5623,26.55,32.30,23.98,11.37,5.80,288.36,171.15,31.22,52.21,17.09,28.10,166.04,240.62,11.23,172.68,1106.03,53.49,78.65,19.76,1.7161,25.41,82.04,214.88,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2029,4,3992.24,2051.08,612.26,3902.52,1.3857,27.20,32.97,23.95,10.39,5.49,256.46,149.93,26.98,47.90,14.73,25.86,156.89,224.37,9.94,154.85,1000.76,48.66,70.75,18.25,1.6011,22.92,77.06,207.26,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2029,5,4085.06,2117.68,625.72,4014.00,1.4347,25.74,31.44,24.20,12.23,6.39,265.10,156.77,28.08,47.33,14.62,25.29,161.25,234.43,10.47,159.19,1016.36,51.98,74.13,17.52,1.7052,23.18,82.81,209.00,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2029,6,4181.79,2273.68,625.55,4311.83,1.4777,24.81,34.91,24.19,10.19,5.90,275.75,163.78,29.49,48.28,15.45,26.37,175.94,246.13,10.80,161.05,1064.75,49.59,73.80,18.71,1.7075,25.08,87.83,226.67,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2029,7,4621.95,2472.44,685.23,4665.14,1.6277,26.01,34.51,23.38,10.29,5.81,298.35,174.76,31.30,52.71,16.20,29.81,188.56,262.38,11.85,176.28,1153.48,56.26,83.53,20.93,1.8199,27.65,93.58,245.43,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2029,8,4784.71,2549.97,705.88,4860.38,1.6337,25.12,34.50,23.41,11.24,5.73,305.59,181.91,32.05,53.80,16.60,30.53,194.43,270.53,11.56,180.90,1200.43,57.77,84.36,20.71,1.9493,25.89,95.46,248.74,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2029,9,5041.90,2628.72,763.26,5105.23,1.8169,28.32,30.50,25.31,9.99,5.88,335.24,190.30,34.94,58.22,19.14,32.27,199.46,291.04,12.29,193.40,1238.85,61.69,90.02,22.94,2.1237,29.68,102.11,263.46,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2029,10,4970.06,2555.09,751.46,4904.67,1.7646,25.09,34.11,22.14,12.10,6.56,334.83,191.98,34.35,59.23,18.26,31.89,194.31,270.91,12.67,191.29,1257.94,64.02,89.28,21.47,1.9677,28.35,94.54,247.64,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2029,11,5155.73,2584.85,789.80,5080.44,1.8152,28.57,33.24,22.77,10.46,4.96,339.52,193.94,34.88,59.65,18.91,32.02,192.21,278.29,13.25,198.98,1310.31,62.72,91.32,22.11,2.0864,28.88,99.05,254.75,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2029,12,5278.62,2581.14,778.59,5140.25,1.8298,26.31,34.91,22.72,10.33,5.73,341.66,202.19,34.87,62.03,18.37,31.36,196.83,272.79,12.79,200.75,1305.64,64.35,91.92,22.43,1.9889,29.77,99.12,252.64,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2030,1,5085.19,2406.89,806.28,5042.57,1.8301,24.61,35.15,23.50,10.65,6.09,335.05,199.48,34.30,58.04,18.25,32.99,185.00,267.43,12.50,200.54,1303.04,64.89,88.55,22.58,1.9556,29.26,91.02,242.56,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2030,2,4604.27,2229.16,738.72,4508.08,1.6495,28.16,32.62,23.98,10.74,4.50,301.70,182.49,31.52,54.28,16.79,31.10,168.22,243.08,11.74,178.86,1191.34,60.32,81.29,20.51,1.7945,27.35,86.74,224.18,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2030,3,4488.07,2150.91,720.72,4357.20,1.6205,24.58,33.19,24.54,12.16,5.53,291.80,177.22,31.55,54.87,16.17,30.37,165.64,236.51,10.75,174.83,1165.33,59.62,80.46,19.88,1.6967,26.25,82.44,217.16,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2030,4,4062.64,2059.51,634.76,4090.69,1.5082,26.88,32.79,22.19,12.27,5.87,258.98,154.58,26.45,46.96,13.75,26.83,156.53,223.49,10.12,159.65,1040.86,51.25,71.28,18.05,1.6064,22.61,76.49,200.35,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2030,5,4083.78,2130.29,626.30,4201.92,1.4782,25.62,32.02,23.74,12.30,6.32,259.13,157.42,29.09,48.10,13.93,26.62,158.57,239.56,9.67,159.77,1032.98,50.19,72.00,18.79,1.5651,23.50,80.48,217.58,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2030,6,3897.03,2090.44,609.29,4136.95,1.4741,26.95,33.70,22.40,10.39,6.56,251.56,151.91,27.71,46.57,14.12,26.09,159.14,231.57,9.92,153.79,978.31,48.90,72.30,18.30,1.5917,22.18,79.77,209.80,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2030,7,4392.77,2316.02,675.16,4655.69,1.5383,26.82,33.94,20.33,12.74,6.17,282.51,170.34,28.98,50.79,16.94,28.52,178.73,260.28,10.54,168.72,1116.74,55.82,78.68,19.84,1.7632,24.39,89.04,237.41,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2030,8,4292.21,2322.90,663.97,4610.75,1.5406,25.68,32.58,24.04,11.85,5.85,275.83,166.95,29.50,52.32,14.99,27.76,175.40,253.44,10.64,165.93,1094.66,56.66,76.82,19.25,1.7024,25.23,88.62,232.36,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2030,9,4759.39,2492.30,731.12,5089.14,1.7813,26.67,32.70,24.59,11.04,5.00,316.77,188.60,31.52,57.50,17.39,30.96,191.09,280.23,12.07,189.65,1231.29,60.11,85.36,20.97,1.8860,27.66,95.11,254.58,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2030,10,4976.51,2500.59,773.39,5028.25,1.7984,26.26,35.11,22.41,10.12,6.10,324.06,190.20,33.09,57.58,17.74,32.24,187.47,274.76,13.10,196.01,1277.33,61.47,87.03,21.99,1.9808,27.08,95.81,248.52,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2030,11,4845.24,2378.27,752.27,5023.93,1.7899,26.38,32.50,23.25,12.40,5.47,318.21,193.37,32.74,59.35,17.64,30.89,185.52,264.79,12.07,189.05,1233.88,66.80,87.10,21.22,1.9776,29.15,90.30,241.31,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2030,12,5069.52,2436.10,799.12,5041.89,1.7944,26.36,31.43,24.39,12.88,4.94,333.08,200.97,34.96,59.08,18.82,33.56,176.36,271.51,12.38,199.18,1318.82,64.91,85.92,22.98,1.9841,27.67,91.49,239.50,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2031,1,4878.65,2350.96,801.36,4953.05,1.8456,26.18,34.93,21.71,9.69,7.49,314.34,191.98,32.57,60.30,17.32,32.02,174.56,261.56,12.16,191.91,1262.00,66.05,83.55,22.34,1.8943,27.49,87.64,235.07,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2031,2,4347.94,2083.47,709.92,4392.87,1.6341,24.83,35.00,24.04,10.23,5.90,279.49,173.14,29.43,52.14,15.78,29.06,159.27,236.21,11.06,172.68,1140.62,56.94,74.73,19.08,1.6862,24.58,78.52,210.80,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2031,3,4267.70,2033.90,692.68,4206.39,1.5876,26.03,34.14,22.47,11.02,6.34,276.74,163.25,28.75,52.32,14.39,27.08,151.71,229.67,10.20,167.67,1091.44,55.25,74.54,18.80,1.6464,25.59,78.76,210.18,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2031,4,3806.45,1917.03,641.76,3936.60,1.4347,26.88,33.71,23.20,11.47,4.74,253.70,151.49,28.04,46.44,13.21,26.20,149.98,221.95,9.29,153.70,1008.14,53.25,68.27,17.35,1.4920,22.34,72.26,197.44,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2031,5,3961.69,2073.66,647.20,4142.60,1.3778,24.83,34.78,24.65,10.03,5.71,255.33,160.39,26.38,46.94,14.12,26.61,153.87,229.06,9.71,153.88,1031.94,53.53,70.65,18.06,1.5217,23.71,76.60,209.49,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2031,6,3931.13,2187.44,634.58,4389.81,1.4686,26.44,33.94,21.53,11.97,6.12,258.32,154.14,25.81,48.51,14.16,24.92,166.50,238.42,9.79,153.80,1026.38,52.82,72.09,18.44,1.6001,23.67,80.79,218.98,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2031,7,3922.38,2103.59,642.32,4272.15,1.4881,27.24,35.00,22.22,10.02,5.52,260.58,160.06,26.93,46.48,14.75,25.88,157.70,240.06,9.85,160.95,1041.47,53.43,72.00,18.63,1.5563,22.36,81.94,218.93,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2031,8,4129.89,2196.18,660.64,4536.66,1.5642,24.90,34.26,22.75,12.22,5.87,269.25,168.06,27.94,48.39,15.60,27.76,163.79,244.99,10.48,165.12,1087.37,58.93,73.88,18.44,1.6454,23.97,84.16,224.27,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2031,9,4623.28,2350.28,733.93,4883.08,1.7552,26.21,33.94,23.01,11.64,5.20,302.04,186.04,31.07,55.92,16.31,30.25,181.76,264.62,11.07,182.55,1205.92,60.33,81.57,20.57,1.8129,26.70,93.87,248.79,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2031,10,4767.39,2396.31,771.34,5108.01,1.7667,26.72,34.66,23.20,9.59,5.83,310.34,191.69,32.18,58.36,18.04,32.09,187.67,274.70,11.89,194.24,1258.54,65.13,84.29,22.70,1.8722,27.20,92.50,245.76,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2031,11,4643.74,2247.84,740.35,4734.85,1.7802,24.35,35.54,23.79,10.63,5.69,305.23,190.29,31.41,55.45,16.26,29.75,169.00,255.13,11.64,185.09,1241.22,63.11,81.06,19.38,1.8271,26.76,85.14,231.91,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2031,12,4764.46,2257.74,775.70,4915.37,1.7273,27.56,33.98,22.32,10.11,6.03,300.35,186.17,33.02,56.31,17.42,30.94,171.88,264.01,11.57,190.06,1256.80,64.44,81.72,21.11,1.8850,28.69,87.18,237.57,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2032,1,4715.62,2206.18,777.60,4854.57,1.7370,26.32,32.84,24.02,10.92,5.90,306.98,189.44,32.21,57.83,16.62,32.23,164.57,250.91,11.54,192.37,1271.38,67.25,81.60,21.15,1.7569,25.39,83.92,232.00,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2032,2,4122.41,1966.64,703.05,4278.99,1.5866,26.93,32.68,23.37,12.21,4.81,267.98,170.81,29.50,49.94,15.84,27.69,145.65,228.31,10.44,170.15,1133.92,57.59,69.81,18.43,1.5431,24.79,74.93,202.52,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2032,3,3811.95,1899.93,660.26,4078.69,1.3927,25.91,34.14,23.41,11.18,5.36,253.86,158.37,26.42,46.93,13.97,26.92,148.74,221.45,9.39,157.99,1046.21,56.87,67.21,17.86,1.4793,23.71,73.99,195.94,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2032,4,3663.55,1922.60,617.90,3997.85,1.4100,24.86,33.39,24.25,12.85,4.65,245.99,151.60,24.27,43.32,12.94,22.81,148.73,222.12,9.19,149.13,998.57,50.89,64.33,17.54,1.4541,21.55,72.65,194.92,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2032,5,3590.87,1891.56,597.13,3972.85,1.3955,26.55,33.20,23.17,11.17,5.91,232.79,145.02,23.95,43.58,12.89,24.85,139.65,217.81,9.24,143.63,976.74,49.50,62.48,17.44,1.3837,21.45,71.59,197.01,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2032,6,3704.08,2000.17,634.35,4176.92,1.4293,24.69,33.79,22.82,12.30,6.40,239.51,156.16,26.54,44.14,13.82,25.48,151.88,232.15,9.71,153.28,1022.20,51.19,68.27,17.15,1.5092,20.57,77.01,209.74,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2032,7,3784.34,2072.94,636.61,4414.32,1.5051,26.79,32.93,22.23,12.18,5.87,246.36,155.46,26.17,44.80,14.12,26.19,158.22,235.77,9.48,157.59,1027.98,55.70,66.75,17.76,1.5051,22.48,79.96,224.68,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2032,8,4098.97,2205.76,671.57,4687.83,1.5813,26.25,32.63,23.05,11.61,6.46,267.59,163.96,28.38,50.64,14.78,30.06,167.19,257.51,10.13,168.95,1124.98,58.23,73.02,18.38,1.6338,24.19,80.96,228.83,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2032,9,4376.21,2252.80,722.50,4842.85,1.6597,28.05,31.63,23.33,11.52,5.47,285.36,177.35,30.46,56.34,14.93,28.99,172.17,263.51,10.73,182.17,1165.88,62.05,76.58,20.30,1.6902,25.01,87.57,240.17,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2032,10,4538.61,2271.36,758.70,5037.59,1.7215,24.89,32.75,24.38,10.78,7.20,294.67,185.65,31.48,55.84,16.72,30.40,170.91,258.94,11.58,182.39,1232.18,61.27,82.40,21.51,1.7793,25.84,88.23,243.21,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2032,11,4699.87,2278.71,772.27,4991.64,1.7483,25.77,34.57,23.25,11.20,5.21,294.92,184.62,30.48,57.82,16.00,32.31,177.14,261.37,11.66,186.46,1240.39,64.51,79.50,21.63,1.7824,26.60,83.50,234.75,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2032,12,4434.64,2158.59,752.01,4733.24,1.7215,26.57,33.69,23.41,11.76,4.57,294.96,179.08,31.59,52.23,16.06,28.91,166.05,250.81,11.06,185.36,1213.64,66.27,78.58,19.99,1.7799,25.61,84.01,226.22,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2033,1,4434.87,2101.64,774.12,4719.03,1.6838,25.07,32.98,24.66,11.38,5.91,287.17,182.42,29.72,55.24,15.29,28.52,159.45,253.26,10.79,181.34,1210.81,61.57,75.18,21.15,1.6960,25.29,78.44,224.76,2017,water
Industrias Atlas Ficticia S.A.,Planta 053,Coquimbo,2033,2,4177.75,2062.13,726.94,4568.21,1.6422,27.27,32.87,22.09,11.92,5.85,277.85,171.97,27.74,52.42,14.74,28.94,156.17,241.87,10.35,173.49,1147.15,60.53,73.30,18.95,1.6189,24.59,78.05,220.40,2017,water
