company_name,facility_name,region,year,month,electricity_kwh,water_m3,electricity_cost_usd,water_cost_usd,co2_avoided_ton,lighting_pct,hvac_pct,machinery_pct,offices_pct,others_pct,gas_natural_m3,gas_natural_cost_usd,diesel_l,diesel_cost_usd,gasolina_l,gasolina_cost_usd,glp_propano_kg,glp_propano_cost_usd,vapor_termica_gj,vapor_termica_cost_usd,energia_renovable_kwh,energia_renovable_cost_usd,residuos_kg,residuos_cost_usd,emisiones_co2e_t,emisiones_co2e_cost_usd,quimicos_consumibles_l,quimicos_consumibles_cost_usd,software_start_year,dataset_focus
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2007,12,3628.01,1203.66,351.55,1626.14,0.7872,25.33,34.02,23.08,11.99,5.58,235.5,112.76,26.09,33.83,12.98,18.68,100.22,109.92,9.3,112.79,685.39,27.05,56.94,12.22,1.3926,17.06,48.45,104.34,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2008,1,3381.33,1144.75,336.78,1560.27,0.7238,24.23,34.34,24.5,11.82,5.11,221.16,103.05,22.61,31.56,12.53,17.96,93.31,106.19,8.16,104.71,644.99,25.76,54.4,11.32,1.3964,16.75,47.75,98.65,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2008,2,3254.9,1111.76,326.57,1496.99,0.6747,26.52,33.7,24.15,10.17,5.46,214.02,99.02,21.76,31.43,11.45,16.14,90.62,103.39,7.89,102.34,615.2,26.53,51.96,10.44,1.2606,14.65,44.15,95.31,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2008,3,3202.15,1075.2,322.14,1423.57,0.6616,25.47,33.22,25.39,10.53,5.39,208.97,99.67,20.76,28.65,10.55,15.77,87.66,102.35,7.9,99.99,604.52,25.44,50.84,10.36,1.305,14.63,44.97,93.45,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2008,4,3232.18,1097.84,324.29,1428.84,0.6532,28.45,34.32,21.98,10.74,4.5,208.21,101.35,21.55,29.85,12.23,16.64,88.12,104.11,7.74,100.46,600.92,24.55,53.28,9.69,1.2922,15.66,45.27,93.45,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2008,5,3402.25,1146.92,338.86,1473.83,0.7317,26.97,35.03,20.5,12.32,5.17,219.8,104.61,24.26,32.8,12.11,17.85,93.44,108.12,8.45,106.01,642.72,25.58,53.79,11.06,1.4267,15.7,46.1,98.26,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2008,6,3623.73,1192.71,357.3,1525.48,0.7525,27.05,34.95,24.0,9.57,4.43,236.31,111.05,24.89,33.9,12.98,17.83,96.18,114.82,8.96,111.33,696.51,27.96,58.62,11.7,1.43,17.98,47.95,101.18,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2008,7,3825.02,1256.34,373.32,1614.44,0.816,26.72,33.69,24.79,10.27,4.53,245.86,118.81,26.66,34.92,14.15,19.94,102.44,121.99,9.6,118.81,725.78,29.5,61.63,12.71,1.5166,17.42,51.83,107.37,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2008,8,4026.82,1322.6,390.07,1721.36,0.8515,27.03,32.65,24.16,10.61,5.54,261.71,124.04,27.73,37.88,14.71,20.16,109.65,123.23,9.98,124.86,769.75,31.9,62.96,13.63,1.5901,19.83,54.49,111.72,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2008,9,4062.51,1340.93,392.44,1775.4,0.8432,25.23,33.03,24.21,11.97,5.56,264.02,126.55,28.51,39.76,14.31,21.82,108.7,124.4,10.34,126.24,769.57,31.35,66.52,13.02,1.63,18.43,54.69,115.01,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2008,10,4046.13,1311.77,391.94,1766.3,0.8648,28.53,31.27,23.37,11.93,4.9,265.53,124.62,27.45,36.77,14.66,20.45,104.63,125.43,10.01,125.13,762.27,31.15,64.17,12.21,1.5341,18.82,54.17,110.32,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2008,11,3948.97,1287.63,385.42,1755.01,0.813,26.66,32.06,23.43,12.5,5.34,256.74,125.81,26.72,37.51,13.96,19.81,105.98,119.52,9.67,122.18,747.6,29.63,62.07,13.08,1.5519,18.29,53.1,110.73,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2008,12,3682.06,1215.09,363.05,1663.46,0.797,25.33,34.35,24.64,11.3,4.38,236.37,114.24,25.14,33.89,12.97,19.94,99.36,116.14,9.17,114.63,699.34,27.03,57.75,12.18,1.4979,16.81,51.16,106.3,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2009,1,3415.7,1154.84,346.01,1594.81,0.7597,26.98,32.73,23.7,10.76,5.84,224.9,106.97,23.39,33.58,12.62,16.84,94.74,111.19,8.67,106.05,643.69,25.7,55.1,10.95,1.3348,14.79,46.27,102.14,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2009,2,3284.59,1117.54,335.13,1524.88,0.7047,28.58,33.19,22.81,11.45,3.97,215.51,101.11,23.57,30.91,11.98,16.79,92.72,106.76,8.1,101.81,615.19,24.82,52.25,10.94,1.3144,15.89,46.41,96.06,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2009,3,3265.88,1109.19,334.1,1488.53,0.6695,27.43,32.93,24.02,11.63,3.99,211.94,101.56,22.2,31.84,11.66,16.74,94.02,103.87,8.16,101.4,616.56,25.33,49.92,10.19,1.3006,15.32,47.01,95.12,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2009,4,3351.43,1147.09,341.95,1513.59,0.7165,26.57,32.32,23.97,12.59,4.55,222.08,103.08,23.26,30.47,11.99,15.55,93.63,108.08,8.22,103.07,641.51,25.52,53.96,10.95,1.3234,14.86,47.36,99.19,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2009,5,3496.18,1196.84,354.16,1559.51,0.7028,28.52,31.93,22.19,11.87,5.49,230.47,105.38,23.6,33.52,12.6,17.78,95.66,116.7,8.86,108.2,666.71,27.08,56.49,10.96,1.3924,15.71,50.62,101.84,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2009,6,3742.69,1204.43,375.39,1562.14,0.7922,27.06,33.92,22.84,11.22,4.96,244.78,117.15,24.93,33.77,13.18,19.37,100.79,116.14,9.65,115.18,708.75,28.53,59.32,11.72,1.479,16.91,49.62,103.27,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2009,7,4003.16,1299.89,397.51,1693.8,0.8396,27.32,33.4,23.34,11.47,4.48,260.41,122.85,26.76,37.01,14.25,20.4,104.88,123.79,9.97,124.9,758.89,29.77,64.66,13.55,1.5942,18.19,53.04,110.92,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2009,8,4078.68,1346.23,402.03,1776.36,0.8272,23.49,36.11,24.35,11.27,4.78,268.77,126.44,27.6,39.71,15.32,20.14,110.54,126.26,10.41,126.48,784.34,30.83,63.1,12.39,1.6178,20.11,53.5,115.86,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2009,9,4226.85,1392.53,415.5,1868.78,0.8948,27.07,35.89,21.57,10.72,4.75,271.42,132.88,29.46,39.12,15.48,21.65,112.69,132.97,10.45,130.45,812.83,32.29,67.1,13.96,1.6778,20.22,56.73,117.37,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2009,10,4168.85,1327.66,410.91,1811.59,0.8781,27.85,33.13,21.94,11.13,5.96,271.0,126.74,28.53,39.72,14.36,21.57,108.98,127.44,10.18,130.35,788.7,31.82,64.62,13.22,1.6099,18.49,53.94,114.94,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2009,11,3992.1,1306.89,396.42,1804.78,0.8421,25.3,33.07,23.84,12.09,5.71,261.77,122.78,27.85,37.52,14.25,20.47,111.15,126.51,10.09,123.27,760.46,29.89,63.02,12.87,1.6222,18.68,53.34,111.87,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2009,12,3760.61,1274.52,377.19,1767.76,0.7912,28.26,32.26,22.61,11.42,5.45,247.71,116.66,25.09,35.9,13.3,19.36,108.54,118.8,9.68,116.77,706.43,27.62,59.5,12.24,1.5525,17.92,52.08,109.74,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2010,1,3585.76,1204.7,369.33,1685.34,0.7618,25.49,36.52,21.0,12.39,4.6,234.21,111.31,25.69,33.75,12.75,17.65,99.56,111.73,8.64,110.74,669.88,26.5,56.61,11.47,1.447,15.32,49.66,103.8,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2010,2,3369.27,1121.18,349.5,1550.03,0.7405,25.99,34.41,21.6,12.09,5.91,216.88,103.32,24.31,32.73,12.63,17.75,89.85,109.23,8.36,104.51,641.75,26.51,54.39,10.72,1.367,16.62,46.97,95.95,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2010,3,3329.89,1119.64,346.31,1522.71,0.6987,26.82,33.97,23.5,10.56,5.14,215.28,103.81,22.64,32.27,12.36,17.16,91.49,105.37,8.38,103.47,621.7,23.74,51.59,10.66,1.3047,15.01,45.21,97.02,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2010,4,3472.19,1135.85,360.18,1519.2,0.7122,27.17,34.66,22.87,10.93,4.36,230.73,106.96,24.08,33.81,13.07,17.8,93.76,108.26,9.03,108.32,672.18,26.13,55.72,10.79,1.361,16.36,47.8,97.57,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2010,5,3538.86,1211.32,364.5,1600.19,0.6954,29.13,33.27,22.32,10.84,4.44,227.58,110.24,22.89,33.24,13.06,17.88,100.42,114.08,8.75,109.93,684.8,25.62,55.23,11.11,1.3663,15.65,48.28,104.33,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2010,6,3827.75,1277.06,390.43,1679.33,0.8026,25.68,35.91,20.22,13.18,5.0,248.8,119.72,26.18,37.05,13.31,19.53,104.79,121.73,9.71,120.05,728.65,29.86,62.04,12.78,1.4887,18.52,51.28,108.08,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2010,7,4092.24,1346.52,413.32,1778.8,0.8552,27.51,34.22,22.38,11.08,4.81,265.27,127.71,28.42,36.97,15.13,21.27,108.48,131.0,10.38,127.17,780.03,31.51,64.54,12.52,1.6014,18.11,55.83,115.94,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2010,8,4208.78,1376.65,422.01,1841.27,0.8768,27.17,33.03,24.24,11.07,4.49,272.67,128.84,27.82,37.93,15.49,21.64,112.94,133.45,10.73,130.67,800.69,31.5,67.1,13.29,1.6316,18.79,55.87,119.89,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2010,9,4271.75,1417.52,427.17,1927.82,0.8875,26.97,34.5,22.19,11.01,5.33,275.54,131.43,29.25,40.22,15.25,21.46,117.35,130.7,10.52,133.61,808.59,31.85,66.62,13.92,1.703,21.05,58.18,125.04,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2010,10,4284.57,1378.0,429.6,1905.08,0.8821,28.38,33.49,20.47,11.63,6.03,278.27,132.86,28.85,40.38,15.54,22.77,116.03,127.82,10.66,133.42,817.99,32.51,68.74,13.41,1.6926,19.82,55.61,118.59,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2010,11,4087.24,1361.37,412.81,1904.52,0.8652,28.51,36.89,20.0,8.4,6.2,264.38,127.85,29.28,39.59,14.9,21.45,110.63,129.92,10.23,126.59,772.16,29.86,65.88,12.6,1.6591,19.32,58.13,115.82,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2010,12,3779.39,1284.83,385.5,1805.19,0.7969,27.54,34.24,21.96,11.26,5.0,242.74,117.02,25.56,34.89,13.84,18.85,105.77,119.97,9.69,116.93,721.62,30.78,59.64,12.21,1.5069,18.71,54.98,112.02,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2011,1,3651.17,1234.3,382.28,1748.96,0.7598,27.24,34.47,23.23,10.37,4.68,237.83,110.77,23.27,33.99,12.81,17.95,103.18,117.02,9.21,112.84,694.33,28.66,59.29,12.39,1.4485,16.72,51.19,105.29,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2011,2,3515.24,1162.92,370.62,1628.68,0.743,25.94,35.19,21.9,11.55,5.43,228.77,110.07,23.95,33.23,12.77,17.75,96.28,109.77,8.41,109.36,662.79,27.54,56.21,11.3,1.4247,16.08,48.34,98.22,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2011,3,3431.55,1158.29,362.71,1596.13,0.7219,26.47,32.59,25.12,11.33,4.48,226.14,105.34,22.61,33.05,12.06,17.25,95.23,107.94,8.42,106.29,649.78,25.3,52.68,10.89,1.4503,16.38,45.93,99.01,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2011,4,3520.37,1183.16,371.16,1603.77,0.766,26.3,33.95,24.2,10.97,4.57,227.21,109.38,22.95,32.76,12.26,18.29,96.98,114.43,8.53,109.16,658.38,27.09,55.29,11.56,1.4122,17.08,50.31,103.97,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2011,5,3714.3,1212.89,388.89,1624.1,0.7675,25.96,33.9,24.57,10.59,4.98,241.63,113.74,24.02,33.98,13.44,19.25,102.52,114.46,9.27,115.1,704.35,28.17,57.76,11.53,1.4685,16.19,49.65,104.89,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2011,6,3942.62,1280.62,408.85,1707.06,0.8535,25.31,34.76,22.58,11.29,6.06,253.89,121.46,26.43,36.4,14.07,20.87,106.22,121.44,9.8,121.57,747.16,30.65,63.33,12.45,1.5395,19.12,52.82,110.66,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2011,7,4154.78,1401.36,426.7,1876.46,0.8881,27.56,32.41,23.94,11.13,4.96,274.36,128.76,28.22,39.3,14.64,21.1,117.67,131.61,10.46,129.1,788.99,32.02,66.22,13.68,1.6592,19.75,57.33,120.64,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2011,8,4292.66,1405.84,437.71,1905.61,0.9236,24.87,35.6,24.07,11.16,4.29,281.94,132.91,29.24,40.5,16.09,21.74,112.45,133.96,10.78,132.7,820.12,31.1,69.16,13.55,1.7369,19.7,55.06,119.52,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2011,9,4394.64,1427.86,446.94,1967.59,0.9474,24.58,36.55,23.71,10.01,5.15,284.43,135.33,28.04,41.54,15.55,21.07,116.84,134.75,10.98,136.14,835.96,31.83,72.29,13.83,1.7776,20.6,57.59,121.48,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2011,10,4375.62,1373.81,446.17,1924.02,0.9337,27.48,34.11,23.31,10.83,4.26,281.71,135.53,29.01,43.0,15.96,21.39,114.31,127.33,11.03,135.72,833.88,33.23,69.18,13.6,1.6894,19.84,57.07,117.77,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2011,11,4195.14,1368.6,430.84,1939.27,0.8809,26.5,33.66,23.16,11.67,5.02,275.64,131.15,28.22,38.07,15.36,21.75,109.6,128.83,10.63,129.63,786.66,32.85,66.4,13.14,1.6356,17.86,54.11,119.02,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2011,12,3942.08,1348.28,408.79,1918.6,0.8286,24.8,35.66,23.45,10.93,5.16,256.43,119.94,27.25,37.12,14.14,19.11,110.95,129.45,9.69,122.79,746.87,30.11,63.21,12.13,1.5434,18.38,55.03,115.35,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2012,1,3683.75,1246.79,391.95,1789.11,0.7925,27.28,33.51,21.03,12.43,5.75,242.57,116.39,25.44,34.43,13.62,18.41,103.64,116.64,9.21,114.44,707.25,27.39,59.73,12.47,1.4725,16.93,52.38,106.6,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2012,2,3575.12,1201.32,383.01,1704.07,0.7968,27.08,32.54,23.71,11.34,5.32,230.24,110.53,24.81,34.44,12.97,17.18,98.77,114.13,8.63,111.04,673.16,26.16,56.61,11.24,1.4355,17.54,48.7,103.22,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2012,3,3492.07,1197.65,375.05,1671.92,0.7301,26.78,35.18,22.95,10.86,4.23,230.41,108.61,24.03,33.1,12.6,18.32,96.29,112.32,8.83,108.13,657.95,27.41,56.89,11.68,1.4298,15.84,48.13,100.89,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2012,4,3584.5,1205.87,384.01,1656.26,0.7728,26.05,34.46,24.31,9.88,5.3,228.85,110.24,23.76,35.82,13.05,17.73,95.61,114.05,9.23,110.51,684.37,28.2,60.16,12.09,1.4726,16.79,50.39,103.94,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2012,5,3740.26,1239.74,397.96,1682.37,0.7909,26.86,33.91,24.29,9.29,5.65,243.95,115.45,25.47,36.23,13.38,18.63,99.74,119.93,9.47,115.69,715.1,28.92,59.61,12.51,1.4869,17.49,50.73,106.11,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2012,6,4000.34,1347.16,421.64,1820.01,0.8286,27.67,32.31,23.87,11.61,4.54,255.68,122.94,28.1,38.42,15.22,21.23,113.11,131.87,9.83,123.87,760.18,30.54,65.27,12.79,1.5765,19.42,53.57,116.51,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2012,7,4238.45,1399.67,442.49,1899.39,0.8919,25.26,35.48,23.41,10.42,5.41,273.96,133.05,29.28,40.29,15.58,21.59,112.71,133.12,10.76,131.58,801.58,32.37,69.22,13.63,1.6493,18.71,57.42,121.56,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2012,8,4420.65,1455.72,458.28,1999.43,0.9337,26.68,35.31,21.84,11.37,4.8,285.1,138.27,30.76,40.49,15.71,21.9,119.58,139.69,11.04,138.45,826.49,33.52,70.62,14.21,1.7645,20.47,59.07,125.34,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2012,9,4470.52,1466.23,462.25,2046.86,0.9633,27.97,33.3,21.68,12.17,4.88,290.02,137.4,29.4,41.07,15.33,22.98,121.92,139.79,10.95,137.08,838.43,33.66,69.58,14.82,1.778,20.6,60.43,125.3,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2012,10,4453.93,1428.74,461.73,2026.67,0.936,26.78,33.02,23.54,11.81,4.86,289.63,137.33,29.76,40.48,16.47,23.7,114.56,133.57,11.45,137.23,835.55,33.92,71.48,13.65,1.701,20.79,58.92,120.99,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2012,11,4310.48,1397.65,450.01,2005.59,0.8839,27.11,32.72,25.25,10.01,4.92,281.72,133.08,29.06,39.15,15.94,22.78,115.27,132.58,10.77,132.99,813.49,33.49,67.45,13.89,1.7053,19.86,56.54,122.48,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2012,12,4091.48,1356.1,431.24,1954.14,0.8429,26.37,32.67,22.82,12.7,5.44,266.7,127.18,28.47,37.87,15.1,21.37,109.39,130.82,10.08,126.57,768.92,31.86,65.1,12.95,1.6531,17.94,55.56,117.33,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2013,1,3749.52,1282.79,405.32,1863.86,0.7743,27.09,32.5,23.81,11.18,5.42,241.59,115.97,24.71,35.06,13.9,18.68,105.93,125.03,9.45,116.2,717.47,27.31,61.1,11.98,1.4923,17.59,50.14,112.33,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2013,2,3665.38,1225.04,398.91,1759.77,0.7868,26.28,34.22,23.89,10.82,4.79,238.22,114.26,23.9,35.48,13.51,18.8,102.03,117.78,9.13,113.08,711.58,28.25,59.0,11.45,1.4903,15.62,50.48,102.07,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2013,3,3605.22,1220.34,393.33,1725.56,0.7657,27.49,33.68,22.58,10.75,5.5,235.35,111.22,24.16,33.68,11.98,18.5,102.19,117.3,8.97,111.02,688.44,27.78,57.72,12.05,1.408,17.64,50.09,105.02,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2013,4,3675.6,1261.37,400.02,1755.2,0.7976,27.48,34.45,21.43,11.66,4.97,240.31,113.4,24.77,33.99,13.01,18.37,103.43,120.08,9.48,114.08,704.76,26.49,59.88,11.72,1.5214,15.96,52.65,107.25,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2013,5,3818.5,1274.95,412.78,1753.09,0.8091,28.36,34.17,22.24,10.28,4.95,249.34,119.43,25.28,35.22,13.66,19.76,107.01,121.71,9.57,118.36,717.04,28.4,60.34,12.27,1.4752,17.41,52.25,109.5,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2013,6,4112.67,1362.13,440.47,1864.76,0.902,27.83,34.19,21.89,11.47,4.63,269.79,127.15,27.21,38.72,14.86,20.5,111.38,124.73,10.49,126.82,774.71,32.53,66.93,13.95,1.7328,17.9,56.22,118.38,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2013,7,4367.98,1432.58,463.44,1969.84,0.9192,27.59,31.43,24.24,11.73,5.01,284.41,135.03,30.44,41.12,15.34,22.52,122.01,135.61,10.94,135.56,837.12,33.46,69.69,14.39,1.698,21.73,58.39,122.17,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2013,8,4572.3,1497.19,481.77,2083.34,0.9911,26.87,32.64,22.91,11.7,5.89,297.83,142.23,30.79,45.31,16.39,23.33,121.88,140.67,11.47,141.55,890.57,34.74,72.06,14.89,1.8042,19.34,62.93,131.36,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2013,9,4623.53,1464.68,485.93,2071.06,0.9868,28.23,32.79,23.71,10.57,4.7,300.95,143.42,30.78,45.22,16.69,24.54,120.89,144.3,11.69,143.92,875.02,36.14,73.84,14.55,1.8444,21.09,61.52,126.9,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2013,10,4573.65,1485.71,481.92,2134.23,0.9706,27.27,32.88,23.75,10.49,5.61,301.56,141.29,31.53,41.87,16.69,23.67,124.0,141.52,11.62,142.03,862.06,35.74,73.14,15.19,1.8429,20.88,60.54,126.27,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2013,11,4415.71,1454.44,468.51,2113.26,0.9507,26.81,32.46,25.01,10.79,4.94,290.9,138.42,28.28,40.07,15.51,21.45,120.17,136.64,10.94,136.89,850.34,33.71,69.77,14.36,1.7609,21.24,59.97,124.64,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2013,12,4211.48,1387.8,451.05,2024.8,0.8634,26.1,33.43,24.69,10.12,5.66,272.2,131.37,28.57,39.3,14.71,21.42,112.85,133.63,10.3,129.86,794.77,31.69,67.61,13.14,1.6733,21.5,57.29,118.61,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2014,1,3831.87,1306.97,420.74,1922.51,0.8086,26.45,34.59,22.15,11.63,5.19,249.46,120.8,26.5,36.35,13.6,20.14,107.6,126.26,9.48,119.41,729.38,28.52,60.42,13.09,1.5611,19.39,54.24,111.0,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2014,2,3672.1,1259.16,405.88,1831.45,0.7649,27.39,33.53,22.43,12.47,4.18,240.54,114.31,24.56,33.54,12.64,18.43,103.92,116.48,9.02,114.83,692.19,29.06,60.06,11.83,1.4563,18.08,51.06,108.67,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2014,3,3683.56,1261.01,408.14,1805.77,0.8014,27.28,31.67,24.21,11.68,5.16,239.92,113.84,25.12,35.48,13.07,18.33,108.42,121.27,9.25,113.55,707.24,26.88,59.38,12.21,1.4787,16.66,51.79,108.46,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2014,4,3740.08,1260.94,413.4,1777.3,0.7836,26.95,33.49,24.5,10.36,4.71,245.03,118.07,25.73,34.52,13.71,19.5,102.41,122.07,9.37,116.03,700.9,28.72,59.45,11.22,1.5392,18.57,50.4,108.9,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2014,5,3948.74,1273.9,433.57,1774.58,0.8156,27.36,34.91,21.68,11.66,4.39,257.62,119.43,28.54,37.94,14.03,20.19,101.9,118.53,10.0,122.2,759.51,29.98,62.73,12.31,1.5779,19.01,51.56,109.36,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2014,6,4148.7,1407.85,451.38,1952.68,0.8809,29.16,31.59,23.69,10.11,5.45,270.71,129.81,28.0,38.01,14.71,20.95,115.9,132.24,10.45,128.0,791.21,31.04,67.41,12.7,1.5988,19.15,58.78,121.34,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2014,7,4422.02,1452.59,476.69,2023.5,0.9238,27.46,34.92,22.05,10.31,5.26,285.13,139.08,29.28,42.17,15.45,22.33,118.11,136.35,10.63,136.89,844.64,33.62,71.01,14.06,1.7893,20.52,59.95,124.65,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2014,8,4601.3,1532.91,492.65,2160.63,0.9689,28.16,33.0,23.43,10.32,5.1,294.62,141.42,31.09,43.32,16.72,22.73,124.12,144.72,11.62,142.14,871.62,34.18,73.12,14.6,1.8313,21.66,62.31,129.87,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2014,9,4781.98,1546.96,510.72,2215.24,1.036,26.94,34.43,23.69,9.65,5.28,308.41,145.9,33.38,45.87,17.22,24.66,125.02,143.93,12.16,148.31,914.14,35.61,74.93,14.5,1.869,23.3,63.72,134.12,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2014,10,4650.83,1540.83,497.95,2241.14,0.9894,26.99,35.37,22.67,9.95,5.02,300.56,143.0,32.52,41.9,16.88,23.52,126.62,142.32,12.12,143.48,878.88,36.03,75.79,14.76,1.8549,22.11,63.35,133.29,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2014,11,4491.57,1495.08,484.19,2199.22,0.9329,27.55,35.49,21.48,10.01,5.47,293.86,137.32,30.83,41.26,15.76,22.93,123.63,139.65,11.21,138.68,853.74,32.9,72.08,14.48,1.7303,21.34,61.32,126.14,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2014,12,4239.43,1419.9,461.25,2097.2,0.8924,27.33,32.89,22.18,11.56,6.03,279.0,130.63,28.31,41.35,15.25,20.78,115.11,135.05,10.68,131.27,802.74,31.26,67.66,13.66,1.724,19.9,58.27,121.72,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 19,Biobio,2015,1,3981.78,1358.85,443.97,2023.28,0.8455,28.46,31.54,23.87,10.79,5.34,261.62,123.75,27.73,38.57,14.76,20.9,114.25,131.23,9.94,122.94,755.83,30.85,62.15,13.46,1.6189,18.97,55.44,118.18,2016,electricity
