company_name,facility_name,region,year,month,electricity_kwh,water_m3,electricity_cost_usd,water_cost_usd,co2_avoided_ton,lighting_pct,hvac_pct,machinery_pct,offices_pct,others_pct,gas_natural_m3,gas_natural_cost_usd,diesel_l,diesel_cost_usd,gasolina_l,gasolina_cost_usd,glp_propano_kg,glp_propano_cost_usd,vapor_termica_gj,vapor_termica_cost_usd,energia_renovable_kwh,energia_renovable_cost_usd,residuos_kg,residuos_cost_usd,emisiones_co2e_t,emisiones_co2e_cost_usd,quimicos_consumibles_l,quimicos_consumibles_cost_usd,software_start_year,dataset_focus
Industrias Atlas Ficticia S.A.,Planta 021,Coquimbo,2033,10,3776.00,1237.14,653.52,2726.76,1.3354,25.38,33.86,24.05,10.69,6.02,227.63,145.84,25.02,46.48,13.21,25.45,100.53,156.38,8.87,147.90,1014.67,53.70,60.92,15.51,1.3234,19.76,49.24,141.52,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 021,Coquimbo,2033,11,3399.74,1151.98,582.68,2604.75,1.2229,24.70,32.76,23.55,12.59,6.40,204.83,135.86,22.85,39.76,12.19,20.71,91.29,145.64,7.99,133.25,891.92,44.99,49.55,14.62,1.1604,18.51,46.05,132.73,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 021,Coquimbo,2033,12,3445.65,1136.38,601.70,2577.43,1.2254,27.44,35.16,21.49,10.12,5.79,216.45,133.81,22.24,41.21,12.25,22.13,92.30,147.20,8.40,135.56,891.87,48.83,49.17,13.79,1.1823,18.04,45.39,130.70,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 021,Coquimbo,2034,1,4728.56,1523.17,779.34,3212.01,1.8254,26.22,32.95,23.65,11.01,6.17,292.90,192.17,31.48,56.95,16.93,32.79,121.66,203.06,11.27,191.70,1295.99,69.06,70.86,19.12,1.5649,26.80,62.61,173.54,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 021,Coquimbo,2034,2,4479.79,1386.56,734.97,2964.02,1.7267,26.61,31.26,25.64,10.70,5.79,279.07,189.18,30.01,55.26,14.24,29.43,112.35,183.53,11.11,175.89,1207.01,66.33,68.82,18.25,1.5316,24.59,57.83,167.65,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 021,Coquimbo,2034,3,4782.19,1406.51,771.02,2999.65,1.7548,27.39,33.23,22.12,10.08,7.18,290.16,183.08,28.80,56.41,15.96,29.60,116.64,177.05,11.54,189.06,1269.28,68.84,68.18,19.37,1.5501,24.75,56.63,166.53,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 021,Coquimbo,2034,4,5142.65,1508.46,845.06,3134.71,2.0197,25.96,34.24,21.76,12.58,5.46,306.85,208.63,34.09,62.38,17.65,33.02,122.38,193.63,11.84,203.97,1334.20,74.97,78.38,20.90,1.6191,27.82,63.93,174.80,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 021,Coquimbo,2034,5,5598.52,1578.10,910.58,3207.51,2.1034,25.12,34.38,24.79,9.88,5.83,339.82,211.64,34.26,65.57,17.26,36.33,128.33,207.13,13.24,218.83,1452.27,79.07,81.01,22.79,1.8568,27.47,66.30,190.96,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 021,Coquimbo,2034,6,5758.16,1714.05,945.64,3479.98,2.1395,25.86,34.04,22.10,12.41,5.59,354.18,234.71,36.34,70.22,19.47,37.28,139.21,229.24,13.55,229.41,1511.17,85.75,85.46,23.23,1.9491,32.06,71.72,199.29,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 021,Coquimbo,2034,7,5919.73,1769.43,952.58,3703.03,2.2073,26.88,31.43,23.51,11.81,6.37,363.06,237.58,39.90,70.80,20.75,40.91,145.63,231.04,13.57,230.55,1550.75,84.11,89.02,24.32,1.9646,32.94,73.84,209.02,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 021,Coquimbo,2034,8,5614.78,1725.78,896.46,3639.79,2.0791,25.90,32.24,25.51,10.90,5.45,345.76,225.19,35.39,67.57,18.76,36.95,140.95,219.67,13.25,226.20,1511.16,78.36,84.21,24.56,1.9006,31.45,72.33,207.95,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 021,Coquimbo,2034,9,5220.98,1655.82,841.84,3491.43,1.9505,25.30,35.29,23.93,10.90,4.58,327.23,207.03,35.59,62.83,18.64,35.57,136.41,210.40,12.10,210.92,1428.20,75.83,81.86,22.27,1.7437,28.77,69.01,197.93,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 021,Coquimbo,2034,10,5000.84,1616.75,804.88,3471.83,1.9145,26.83,33.57,21.46,11.91,6.23,318.21,198.06,32.70,59.79,17.93,33.07,133.57,220.04,12.12,201.05,1317.47,70.88,77.88,20.90,1.6990,27.54,66.42,193.84,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 021,Coquimbo,2034,11,4647.29,1537.09,755.30,3301.19,1.7291,26.88,31.05,23.33,12.23,6.51,290.24,185.75,29.53,57.32,15.32,31.61,128.52,207.40,11.09,183.28,1250.69,68.38,71.45,18.93,1.5716,26.64,65.46,184.30,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 021,Coquimbo,2034,12,4671.10,1483.57,759.58,3238.54,1.7139,26.79,34.01,21.40,11.21,6.59,280.34,183.91,28.91,57.35,15.93,31.64,121.86,190.32,10.91,182.87,1246.54,69.34,68.89,20.04,1.6030,24.77,60.87,175.54,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2020,1,4077.24,1299.37,488.18,2081.02,1.0753,27.01,34.98,22.00,10.87,5.14,251.87,120.98,25.88,36.77,14.17,19.34,104.59,125.22,9.82,122.01,728.52,27.87,63.57,13.76,1.5278,17.96,55.67,113.38,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2020,2,4212.17,1281.40,505.02,2021.92,1.0700,27.83,32.14,22.11,12.44,5.48,258.80,124.54,27.13,36.51,13.81,19.59,109.33,121.54,9.90,125.93,776.21,29.67,61.99,13.78,1.5992,18.98,52.88,109.84,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2020,3,4547.41,1394.57,557.64,2149.69,1.1508,26.70,34.77,23.01,10.50,5.02,285.03,131.82,29.26,39.90,15.45,21.05,115.49,130.42,10.84,134.27,797.75,31.07,70.61,13.92,1.6908,20.07,55.42,121.27,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2020,4,4736.88,1399.51,583.83,2116.76,1.2481,23.90,35.09,25.15,10.66,5.20,291.72,142.16,30.43,41.92,15.72,23.83,115.14,132.89,11.79,140.90,865.73,34.67,69.66,13.54,1.7764,21.29,58.51,118.29,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2020,5,4892.89,1457.99,593.14,2196.66,1.2442,25.40,34.07,22.38,12.79,5.36,305.55,144.00,30.77,43.21,17.04,23.86,119.23,138.19,11.25,146.96,898.74,34.89,71.66,14.14,1.8678,21.15,58.48,124.73,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2020,6,5274.85,1620.27,620.27,2429.76,1.2828,27.39,31.31,22.80,11.85,6.65,321.23,155.60,34.25,45.90,17.57,24.56,135.70,161.39,12.26,154.46,960.44,36.96,79.66,15.17,1.9427,21.28,68.59,141.27,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2020,7,4955.16,1512.06,586.44,2287.47,1.2475,26.84,35.75,20.38,11.54,5.49,300.60,146.45,31.59,43.96,17.46,22.43,126.28,146.06,11.67,144.42,910.89,36.30,73.41,14.85,1.8484,23.46,63.36,133.17,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2020,8,5004.30,1617.98,584.03,2416.95,1.1926,27.00,33.25,23.52,10.37,5.86,309.15,145.16,31.99,44.83,17.34,24.13,131.25,148.86,11.66,144.22,885.52,35.17,71.12,13.86,1.8703,21.93,66.16,137.53,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2020,9,4595.38,1545.52,536.87,2378.48,1.1695,25.99,34.02,24.39,11.21,4.39,282.30,131.32,28.80,37.56,15.32,22.31,130.92,152.37,11.36,135.42,831.29,31.32,71.29,13.52,1.7494,20.05,64.94,132.07,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2020,10,4352.38,1482.97,517.28,2359.81,1.0751,27.66,31.95,22.70,12.27,5.42,260.49,128.92,29.09,40.14,14.59,21.26,120.74,139.99,10.67,125.10,772.67,30.47,66.75,14.04,1.6843,20.46,62.68,129.95,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2020,11,3910.56,1380.13,464.27,2177.91,0.9909,26.35,31.95,23.51,12.17,6.02,241.29,113.10,25.76,36.12,13.32,19.28,111.87,131.93,9.25,113.75,713.41,28.19,60.63,12.45,1.4753,16.62,56.80,124.22,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2020,12,3823.46,1281.22,454.45,2042.01,1.0187,28.44,33.02,21.71,10.83,6.00,233.80,111.21,24.26,33.04,12.97,18.80,106.63,121.90,9.08,111.19,672.89,28.19,59.56,11.12,1.4868,19.25,53.29,109.10,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2021,1,4158.86,1326.17,509.96,2221.84,1.1575,25.38,34.37,24.49,10.05,5.71,251.23,125.75,27.37,37.51,15.16,20.30,110.03,132.03,9.83,122.10,753.10,31.40,67.06,12.36,1.5214,17.53,57.53,118.91,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2021,2,4057.55,1256.41,516.34,2043.09,1.0291,25.48,36.38,23.45,11.13,3.56,251.21,123.15,25.74,37.61,13.68,20.16,100.19,124.11,9.80,121.57,748.83,31.61,64.37,12.14,1.5131,19.28,50.44,110.59,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2021,3,4374.68,1313.78,540.96,2084.95,1.1813,28.33,33.02,22.05,11.62,4.98,263.23,132.96,27.57,40.94,14.37,21.29,105.25,128.27,10.48,129.67,804.00,33.75,63.51,13.43,1.6592,19.28,52.67,115.53,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2021,4,4695.48,1335.43,596.51,2116.48,1.2019,27.78,34.79,21.86,11.07,4.50,284.34,140.14,28.68,42.57,15.85,22.88,109.29,134.74,10.99,139.23,853.51,35.08,73.46,14.75,1.7744,20.39,55.10,120.96,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2021,5,5131.42,1520.37,626.63,2376.00,1.3593,26.77,33.89,24.21,10.22,4.91,315.59,151.82,33.86,47.08,16.95,25.72,126.52,149.76,12.02,150.39,934.82,38.67,74.84,16.90,1.8263,22.87,63.12,134.49,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2021,6,4855.27,1462.30,611.93,2271.32,1.3231,26.91,34.80,23.48,10.22,4.59,305.03,141.43,30.87,45.42,17.33,24.00,122.08,146.15,11.22,146.60,897.35,35.40,71.00,13.82,1.7579,22.00,63.19,128.70,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2021,7,4665.50,1463.90,582.74,2326.52,1.2257,26.33,33.06,23.36,11.28,5.97,290.68,142.09,29.62,42.57,16.30,23.11,120.87,140.02,11.08,140.71,859.14,35.76,72.56,14.65,1.7833,22.99,60.66,129.20,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2021,8,4599.41,1519.60,557.76,2379.64,1.2081,24.17,34.52,24.02,11.96,5.33,280.48,136.56,30.51,42.68,15.88,23.36,123.72,144.57,10.73,139.20,832.10,34.48,71.13,13.99,1.6950,19.55,61.46,130.26,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2021,9,4408.67,1479.10,534.23,2370.92,1.1710,27.79,33.95,21.55,11.78,4.93,266.15,133.29,29.70,39.38,14.69,21.96,119.16,140.08,10.33,132.60,814.06,36.83,67.46,14.34,1.6559,18.69,62.30,129.23,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2021,10,4088.85,1426.75,504.03,2278.65,1.0568,26.05,36.20,21.38,12.11,4.26,245.82,122.08,25.42,38.25,14.34,19.99,117.88,139.82,9.65,123.30,759.64,29.86,63.00,14.04,1.5696,18.58,57.90,127.79,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2021,11,4011.53,1392.34,479.46,2278.96,1.0757,29.30,33.17,22.61,9.81,5.11,241.11,121.92,24.95,36.86,13.29,19.03,111.86,129.04,9.04,117.95,715.36,30.24,62.94,12.47,1.4980,17.44,57.44,120.87,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2021,12,3708.42,1262.48,460.06,2096.33,1.0024,25.29,34.27,23.17,12.82,4.45,231.37,109.12,24.56,33.89,12.29,17.72,104.63,125.51,8.76,111.82,672.31,29.77,56.51,12.51,1.3987,15.63,53.64,108.70,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2022,1,3898.33,1240.99,499.59,2128.19,1.0741,26.54,34.27,22.39,12.35,4.45,241.77,120.65,26.61,37.40,12.92,18.78,99.40,120.15,9.35,119.84,751.05,31.69,56.93,11.95,1.4424,17.34,51.31,110.16,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2022,2,3849.87,1164.54,502.49,1999.62,0.9925,27.00,31.96,23.65,13.44,3.95,238.72,114.06,23.39,36.91,13.38,19.19,99.19,116.18,9.11,117.97,736.85,30.69,55.45,11.97,1.4262,19.11,49.50,104.47,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2022,3,4147.44,1249.84,543.58,2065.66,1.0984,26.07,33.63,21.95,11.60,6.75,267.96,130.70,26.03,38.64,13.55,21.61,102.13,128.88,9.70,127.18,804.40,32.67,64.68,12.81,1.5182,18.28,51.56,112.22,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2022,4,4562.62,1311.39,598.49,2141.00,1.2502,26.66,36.53,21.71,10.03,5.07,278.26,141.72,29.41,43.75,15.20,22.45,104.10,131.12,10.47,140.28,876.11,36.48,68.52,14.67,1.6466,20.89,52.95,119.79,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2022,5,4653.55,1334.49,603.19,2206.88,1.2486,25.69,33.09,24.81,11.72,4.69,280.74,142.87,30.55,43.10,15.32,22.56,111.70,135.38,10.74,142.26,888.69,37.78,70.87,14.85,1.6769,20.84,57.43,121.18,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2022,6,4866.41,1482.01,631.60,2373.59,1.3480,25.74,34.24,23.34,12.40,4.28,305.18,155.16,32.57,46.30,17.07,24.53,114.55,150.76,11.74,153.80,957.72,41.99,73.15,15.19,1.8258,21.07,60.23,131.94,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2022,7,4578.78,1502.53,586.76,2444.01,1.2357,27.86,33.43,23.05,10.34,5.32,280.45,142.94,29.38,41.80,15.85,22.39,121.35,150.64,10.62,142.74,897.08,38.23,69.39,14.15,1.7751,21.75,61.60,138.48,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2022,8,4320.98,1449.53,560.84,2324.49,1.2579,26.77,34.57,24.15,10.17,4.34,261.41,131.33,29.15,41.99,14.45,22.37,117.81,141.51,9.91,135.87,831.14,36.43,65.94,14.36,1.6559,20.50,58.18,128.44,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2022,9,4292.14,1407.76,533.33,2384.92,1.1338,26.56,34.36,24.19,8.87,6.02,262.36,134.45,27.51,39.96,14.70,21.93,116.18,144.02,10.44,130.96,802.29,33.36,65.89,12.61,1.6482,20.11,59.92,128.96,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2022,10,4104.30,1418.82,510.85,2380.99,1.1101,26.65,34.11,23.65,11.01,4.58,239.19,122.27,24.87,37.52,13.95,20.36,114.95,140.99,9.40,126.02,779.36,33.12,61.99,12.87,1.5854,18.94,57.24,128.14,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2022,11,3714.88,1279.67,476.57,2226.26,1.0280,30.58,33.99,21.02,10.33,4.08,230.37,112.46,24.74,33.01,12.25,19.11,109.91,124.08,8.89,113.63,709.24,29.83,59.83,12.46,1.4026,18.89,53.57,116.74,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2022,12,3501.62,1206.87,452.28,2063.52,0.9831,26.83,32.92,24.04,10.68,5.53,215.42,108.20,22.88,33.12,11.99,18.92,99.23,121.49,8.39,110.56,677.11,28.54,54.84,11.29,1.3625,15.12,49.78,108.44,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2023,1,3545.46,1120.32,478.11,1964.64,1.0198,29.07,32.32,22.37,10.10,6.14,220.05,110.94,22.31,32.78,11.98,18.87,89.06,115.21,8.50,110.57,715.78,30.81,53.58,11.02,1.3017,15.62,47.82,104.97,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2023,2,3824.07,1183.49,528.83,2009.55,1.0628,25.95,35.38,23.11,11.33,4.23,236.59,120.56,24.96,35.76,13.99,19.56,97.46,119.59,9.01,121.84,761.37,32.92,57.20,13.01,1.4025,17.43,47.70,107.28,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2023,3,4073.97,1192.68,552.17,2076.45,1.1197,27.42,30.64,23.63,11.87,6.44,246.04,126.61,26.58,39.39,13.48,20.76,94.44,124.73,9.61,128.75,797.08,35.73,58.49,13.25,1.5060,18.91,49.95,114.11,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2023,4,4369.26,1282.88,591.15,2199.36,1.1419,26.65,34.67,22.61,10.44,5.63,273.85,136.23,28.38,42.14,14.79,22.30,106.32,129.04,10.39,140.26,869.01,38.91,63.12,14.88,1.5908,20.24,51.64,122.19,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2023,5,4387.46,1274.91,590.28,2112.04,1.2229,31.18,30.44,21.44,11.03,5.91,264.96,139.94,26.88,40.35,14.65,22.77,107.47,131.27,10.29,135.52,854.52,34.96,64.93,14.54,1.5529,21.21,51.28,118.90,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2023,6,4299.71,1364.42,584.95,2223.91,1.1912,27.78,34.08,23.06,9.68,5.40,270.27,137.06,26.67,41.92,14.80,23.00,113.04,139.41,10.24,136.29,864.52,35.73,65.17,14.59,1.5885,20.09,55.12,125.40,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2023,7,4432.19,1408.64,588.89,2333.05,1.2440,27.29,34.25,21.96,11.86,4.64,275.51,133.66,28.93,42.78,14.34,22.95,118.44,145.62,10.38,138.99,878.12,38.62,67.79,14.27,1.5609,19.93,57.68,130.28,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2023,8,4102.99,1312.08,534.27,2248.97,1.1311,27.98,32.11,23.05,11.03,5.83,252.97,129.83,25.24,38.96,13.73,20.73,105.57,134.83,9.63,129.19,804.97,37.38,63.71,13.66,1.5176,19.37,51.82,122.29,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2023,9,4173.83,1383.03,555.56,2394.30,1.1276,24.24,33.83,24.67,12.56,4.70,260.02,132.28,26.40,40.46,14.80,22.15,112.39,142.18,9.79,132.43,838.06,34.32,65.18,13.97,1.5331,18.56,55.47,128.80,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2023,10,3738.31,1303.97,491.88,2227.22,1.0422,28.59,33.39,21.17,11.49,5.36,223.23,118.86,23.46,36.77,12.48,20.42,106.61,130.64,8.73,116.94,728.92,31.55,56.38,12.10,1.3466,17.59,52.33,121.71,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2023,11,3580.23,1206.43,477.66,2160.34,1.0006,28.90,33.72,22.28,11.18,3.92,227.84,114.95,23.99,37.41,12.15,19.71,96.82,128.56,8.81,118.50,721.48,32.51,55.68,12.33,1.3716,17.20,51.38,112.69,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2023,12,3459.21,1144.71,462.55,2039.25,0.9507,28.17,34.03,22.39,11.08,4.33,210.10,109.94,22.32,31.35,11.83,17.89,95.61,118.51,8.15,106.88,664.45,30.64,55.14,11.86,1.2758,16.36,48.76,105.48,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2024,1,3647.49,1151.57,511.82,2096.69,1.0412,25.67,36.55,22.49,9.32,5.97,220.26,117.34,23.34,36.01,12.06,19.63,93.67,120.60,8.82,116.95,757.84,30.52,56.62,12.01,1.3188,17.87,48.07,107.59,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2024,2,3757.34,1100.65,518.11,2019.42,1.0907,26.80,33.76,24.63,11.22,3.59,221.30,122.22,23.87,34.91,12.18,20.02,89.84,120.76,8.76,121.31,746.15,34.67,55.90,12.18,1.3427,17.92,44.22,100.68,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2024,3,4053.00,1206.22,571.70,2118.31,1.1785,26.03,33.95,24.11,10.59,5.32,252.08,133.76,26.26,39.11,13.68,21.18,100.92,122.81,9.14,132.13,849.91,34.86,61.08,13.65,1.4603,18.93,46.63,113.90,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2024,4,4314.23,1248.58,603.03,2182.08,1.2002,25.69,34.75,21.80,12.00,5.76,260.18,140.15,27.49,40.83,14.10,22.09,99.90,129.79,10.25,138.51,887.37,37.90,63.30,12.85,1.4728,19.37,49.82,116.89,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2024,5,4260.18,1244.45,598.42,2157.61,1.2319,27.36,33.09,23.94,10.89,4.72,260.48,137.92,28.45,41.25,14.22,22.04,102.93,133.71,10.02,136.41,845.98,35.16,62.81,14.08,1.5497,20.39,52.39,118.80,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2024,6,4264.59,1245.00,588.55,2140.14,1.2265,24.84,33.74,24.44,12.47,4.51,257.28,140.07,27.89,40.36,15.14,22.82,95.80,125.99,10.31,137.33,881.78,37.10,64.33,14.74,1.5111,19.52,50.84,120.64,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2024,7,4296.33,1314.51,582.32,2276.11,1.2355,25.08,34.11,24.34,11.44,5.03,264.36,137.51,27.51,42.68,13.66,23.47,110.98,140.08,10.16,138.30,880.05,39.69,66.42,13.33,1.5374,20.79,54.69,125.34,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2024,8,3975.95,1314.76,550.88,2355.61,1.1736,26.88,33.94,23.14,10.77,5.27,243.51,128.67,24.58,40.53,13.78,21.60,106.82,144.47,9.25,129.61,800.09,36.84,63.65,14.19,1.5152,19.07,56.05,123.67,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2024,9,4053.10,1393.14,548.07,2456.82,1.1521,27.35,34.39,21.96,11.25,5.05,242.24,132.99,26.71,41.14,13.62,19.84,115.38,150.25,9.73,130.32,823.49,36.36,63.24,14.34,1.4910,19.69,55.37,130.29,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2024,10,3744.99,1313.99,524.50,2364.23,1.1042,28.22,30.94,23.81,10.82,6.21,230.62,122.96,23.19,38.32,12.84,20.41,110.78,141.44,9.04,121.95,773.42,33.78,58.71,12.82,1.4190,18.30,54.47,124.05,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2024,11,3609.82,1247.66,495.96,2243.30,1.0530,27.17,34.04,24.28,8.90,5.61,224.98,114.87,23.15,36.79,12.57,18.57,102.61,124.46,8.73,117.33,733.24,32.40,56.62,12.22,1.2925,16.85,51.67,115.47,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2024,12,3256.75,1090.54,450.21,1997.54,0.9327,25.87,32.76,23.59,13.14,4.64,203.63,105.94,20.54,31.37,10.27,17.29,88.05,111.57,7.32,106.91,678.87,29.16,48.05,11.40,1.2411,16.36,46.24,103.30,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2025,1,3535.65,1122.53,513.80,2123.50,1.0455,26.67,32.91,23.33,12.04,5.05,221.04,115.04,22.70,37.19,11.68,19.24,95.62,122.70,8.38,116.48,744.92,31.38,53.31,12.74,1.2750,15.94,45.97,110.27,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2025,2,3669.30,1116.56,541.63,2085.00,1.0996,27.51,33.50,23.73,10.22,5.04,230.48,125.44,24.52,38.90,12.28,19.70,93.97,120.00,8.50,121.17,775.54,35.21,54.87,12.02,1.2778,17.49,45.91,106.35,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2025,3,3908.21,1132.36,576.62,2130.11,1.1767,26.75,34.04,23.20,11.74,4.27,237.10,129.59,24.52,37.71,13.44,21.85,93.48,127.82,8.76,127.86,824.41,36.71,57.88,13.60,1.3170,19.38,50.09,113.06,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2025,4,3935.83,1143.30,581.60,2073.66,1.1945,25.63,35.32,23.08,10.03,5.94,244.14,132.29,25.00,39.57,13.48,22.27,91.55,119.70,9.52,131.14,819.39,38.79,58.86,12.70,1.4335,18.60,46.19,111.94,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2025,5,4032.64,1159.92,593.83,2071.41,1.2454,26.04,35.39,21.91,11.14,5.52,241.80,131.36,25.02,39.82,13.68,21.42,97.54,121.71,9.46,135.44,842.28,37.65,60.83,12.61,1.4637,18.29,47.60,112.89,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2025,6,4038.69,1243.84,593.51,2272.45,1.2015,26.84,34.79,23.20,10.47,4.70,255.04,135.58,24.36,42.10,13.86,22.76,104.93,132.85,9.16,133.46,850.87,38.61,62.09,14.54,1.4695,19.10,52.25,121.69,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2025,7,3926.95,1257.92,573.73,2286.79,1.1910,26.53,33.79,24.96,9.83,4.89,245.24,131.30,25.67,41.75,12.56,22.08,105.21,134.61,9.10,131.56,836.71,39.94,60.89,13.28,1.4291,20.05,52.94,124.88,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2025,8,3876.68,1306.48,564.01,2380.28,1.1713,24.72,34.28,22.11,13.02,5.87,237.57,128.76,24.88,40.19,13.08,22.56,109.41,142.43,9.26,128.99,832.03,39.12,60.31,12.59,1.4632,18.00,53.38,129.47,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2025,9,3472.01,1204.57,498.65,2226.43,1.0125,28.68,34.04,21.25,10.43,5.60,216.82,112.59,21.89,34.99,11.57,19.08,99.63,130.44,8.04,115.06,737.43,33.82,54.41,11.57,1.2626,16.63,50.79,115.76,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2025,10,3423.11,1171.60,493.31,2180.96,0.9989,27.03,34.30,22.14,12.04,4.49,212.71,116.14,21.46,34.32,11.82,17.33,100.81,128.72,8.62,112.27,719.08,34.25,53.62,12.50,1.2307,17.30,48.69,116.78,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 022,Maule,2025,11,3372.99,1167.47,487.02,2190.81,1.0871,24.71,33.96,23.64,11.88,5.81,206.91,109.87,20.58,33.54,11.67,19.58,96.83,124.86,7.76,112.88,702.53,32.93,51.70,11.37,1.3208,16.11,49.85,110.87,2016,electricity
