company_name,facility_name,region,year,month,electricity_kwh,water_m3,electricity_cost_usd,water_cost_usd,co2_avoided_ton,lighting_pct,hvac_pct,machinery_pct,offices_pct,others_pct,gas_natural_m3,gas_natural_cost_usd,diesel_l,diesel_cost_usd,gasolina_l,gasolina_cost_usd,glp_propano_kg,glp_propano_cost_usd,vapor_termica_gj,vapor_termica_cost_usd,energia_renovable_kwh,energia_renovable_cost_usd,residuos_kg,residuos_cost_usd,emisiones_co2e_t,emisiones_co2e_cost_usd,quimicos_consumibles_l,quimicos_consumibles_cost_usd,software_start_year,dataset_focus
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2006,2,2824.05,1272.16,273.74,1667.16,0.633,27.36,34.52,22.47,11.28,4.37,184.64,87.11,19.83,26.3,10.01,13.64,102.35,120.73,6.74,87.73,543.52,22.05,51.01,9.58,1.2557,13.39,52.32,109.71,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2006,3,2873.21,1235.19,279.28,1590.93,0.5619,27.25,36.1,21.54,9.51,5.6,189.5,89.9,18.87,26.43,10.9,14.88,101.51,119.62,7.54,87.55,553.96,20.73,51.03,9.58,1.1581,14.26,51.86,106.64,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2006,4,2770.25,1185.99,268.53,1500.87,0.6051,27.43,34.31,21.61,11.21,5.44,176.52,86.88,18.08,26.35,10.14,13.94,92.59,114.2,6.98,86.59,521.48,21.47,48.17,9.09,1.1717,12.98,48.35,102.36,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2006,5,2625.53,1164.99,252.58,1455.1,0.5684,27.39,33.84,22.79,11.1,4.89,170.71,81.17,17.97,25.29,9.61,12.68,93.17,111.03,6.68,81.47,499.79,20.58,45.33,9.42,1.1345,11.48,47.34,100.45,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2006,6,2423.58,1129.81,230.72,1404.36,0.4958,27.02,31.52,24.45,11.59,5.43,155.57,77.05,15.87,23.95,8.8,12.51,92.92,109.68,6.27,74.61,451.11,17.78,41.97,9.25,1.0097,13.5,45.74,97.62,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2006,7,2339.99,1171.12,220.43,1462.77,0.476,27.09,34.63,21.64,11.63,5.01,147.22,70.9,15.49,22.37,8.28,11.83,96.08,112.15,5.99,72.68,431.1,17.31,42.91,8.72,0.9484,10.84,48.31,100.15,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2006,8,2282.83,1236.54,213.37,1564.84,0.5027,27.68,32.89,23.54,10.88,5.01,147.97,71.91,15.3,21.18,8.36,10.43,103.2,115.27,5.87,71.08,436.54,17.75,41.86,8.46,0.9763,11.14,51.37,105.83,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2006,9,2378.43,1308.7,221.67,1685.61,0.4934,26.08,35.36,21.41,11.51,5.63,160.56,73.83,16.28,22.41,9.0,13.13,107.0,124.32,5.95,74.72,452.03,18.7,45.33,8.55,1.0409,12.66,54.35,112.01,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2006,10,2457.0,1396.96,229.65,1830.72,0.5183,27.53,33.21,22.0,11.99,5.26,160.51,76.18,17.07,22.97,8.48,12.39,113.72,133.19,6.29,77.12,469.97,18.15,45.99,8.92,1.0867,11.98,56.95,121.83,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2006,11,2618.42,1404.55,246.65,1863.79,0.5405,26.11,35.38,23.19,10.51,4.81,169.4,81.65,17.15,23.8,9.3,13.53,115.58,133.55,6.53,81.05,494.53,19.82,47.46,9.32,1.1657,13.39,57.21,119.57,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2006,12,2812.14,1399.06,267.72,1864.94,0.5863,27.24,34.41,23.05,10.74,4.55,185.12,89.14,18.67,26.06,9.57,14.33,114.09,129.55,7.01,86.9,528.58,21.92,49.13,10.91,1.2266,14.22,57.17,120.55,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2007,1,2915.65,1355.71,285.44,1823.39,0.6268,28.0,35.33,21.93,9.71,5.02,187.05,89.65,20.92,27.58,10.36,14.38,109.66,128.09,7.14,89.93,557.56,21.73,52.63,10.52,1.2239,13.4,55.32,118.02,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2007,2,2986.14,1344.92,294.53,1786.73,0.6596,27.98,32.91,23.57,10.46,5.08,192.55,91.87,21.32,27.13,10.55,15.71,109.83,130.56,7.59,92.23,576.33,23.45,51.55,10.34,1.309,15.52,55.64,115.45,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2007,3,2903.27,1260.93,287.13,1646.77,0.6415,26.91,34.07,22.1,11.31,5.61,190.03,89.77,20.79,28.33,10.75,14.86,104.16,120.98,7.15,90.2,540.16,21.85,47.09,10.07,1.2479,14.38,51.55,108.1,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2007,4,2819.41,1192.67,278.08,1530.79,0.5943,26.31,35.13,23.12,10.53,4.92,184.05,87.3,18.9,26.01,10.63,14.4,93.63,111.92,7.09,87.71,532.37,20.95,47.49,10.25,1.1716,13.42,48.98,103.45,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2007,5,2653.69,1165.54,259.8,1476.77,0.5471,29.6,33.43,20.43,11.03,5.51,174.58,79.88,19.04,24.66,9.5,13.84,93.24,110.94,6.96,83.45,500.98,20.7,43.8,9.02,1.1716,12.4,47.31,100.75,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2007,6,2505.86,1144.69,242.82,1443.46,0.5163,27.72,31.13,22.79,11.47,6.88,164.99,79.89,16.13,22.79,9.63,13.46,94.64,108.48,6.22,78.24,469.22,19.17,44.01,8.8,1.0825,12.83,46.89,98.15,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2007,7,2386.99,1219.18,228.91,1544.73,0.5131,29.26,33.43,23.49,8.82,5.0,155.83,72.65,15.85,22.89,8.95,12.01,100.56,114.68,6.03,73.68,459.73,19.43,44.83,8.09,1.0155,12.57,49.96,105.98,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2007,8,2356.29,1275.11,224.24,1636.6,0.543,27.8,35.3,22.92,9.01,4.97,151.35,73.69,15.8,24.05,8.94,12.05,103.75,123.71,5.84,73.42,455.17,18.5,43.51,8.78,1.0444,11.33,51.02,110.53,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2007,9,2398.02,1329.75,227.57,1736.65,0.5076,25.71,32.67,23.39,12.51,5.73,157.93,75.01,16.63,23.08,8.69,12.25,108.65,128.6,5.67,73.65,450.33,16.97,45.67,8.35,1.0717,12.42,54.4,115.26,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2007,10,2491.01,1439.21,237.06,1911.99,0.5302,26.32,35.78,21.9,11.27,4.73,160.87,75.64,17.05,23.56,8.61,12.65,114.9,135.67,6.15,78.35,469.37,20.23,47.45,8.97,1.0742,12.26,59.77,124.52,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2007,11,2702.95,1469.05,259.21,1975.83,0.5733,25.94,33.83,23.44,12.23,4.55,179.15,82.87,18.31,25.68,9.92,13.81,119.99,139.95,6.98,83.42,523.65,21.32,50.03,9.81,1.1459,14.38,60.42,127.65,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2007,12,2917.93,1435.46,282.75,1939.3,0.5854,25.01,34.36,23.16,12.49,4.98,190.67,90.24,19.4,28.29,10.86,15.02,118.74,133.75,7.17,90.5,541.74,22.33,50.79,10.75,1.2425,14.83,60.54,122.56,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2008,1,2968.18,1420.51,295.63,1936.12,0.6464,26.48,33.01,23.8,12.34,4.37,195.31,94.82,20.37,27.16,10.38,14.95,114.57,134.05,7.55,92.09,563.82,23.66,51.04,10.19,1.2862,14.49,58.66,121.85,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2008,2,3076.32,1401.12,308.65,1886.61,0.685,27.89,33.9,22.3,10.13,5.77,196.74,95.55,21.43,27.04,11.39,15.33,114.7,129.21,7.64,96.53,579.2,24.16,55.66,10.52,1.3256,16.17,57.83,121.91,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2008,3,3043.33,1309.23,306.16,1733.43,0.6594,28.34,33.57,23.58,9.83,4.68,194.18,93.85,20.67,27.81,10.84,15.13,106.58,123.15,7.59,94.7,572.71,22.24,52.4,9.95,1.3424,14.6,52.69,111.37,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2008,4,2941.89,1245.18,295.17,1620.6,0.6143,24.26,36.57,23.31,10.15,5.71,192.36,93.07,20.36,28.22,10.98,15.54,104.59,119.25,7.42,91.28,558.39,21.78,49.98,9.81,1.2039,15.78,51.02,107.65,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2008,5,2742.48,1215.92,273.15,1562.49,0.5598,27.66,33.09,23.13,11.67,4.45,176.67,84.89,18.95,26.74,10.38,13.84,95.2,115.31,6.8,85.37,521.75,21.74,47.67,9.21,1.1599,13.86,49.85,103.99,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2008,6,2579.5,1209.24,254.34,1546.62,0.5329,27.05,35.06,22.69,10.41,4.79,170.65,78.78,17.21,23.96,9.68,12.75,98.37,113.74,6.38,80.16,493.19,19.57,45.84,8.68,1.1209,12.59,49.82,104.44,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2008,7,2453.19,1253.56,239.43,1610.86,0.5119,27.36,33.44,22.44,11.69,5.07,160.56,79.4,16.16,22.71,8.83,12.77,103.76,121.44,6.08,74.6,474.85,17.55,45.69,8.97,1.033,12.38,51.8,108.87,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2008,8,2411.01,1295.97,233.55,1686.71,0.4683,27.06,33.79,23.63,10.2,5.32,156.94,75.29,16.1,24.64,8.98,11.89,105.18,122.96,6.07,75.13,458.65,18.2,43.48,9.23,1.1153,12.02,54.09,110.79,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2008,9,2432.12,1398.89,234.94,1852.13,0.5342,28.54,33.06,22.65,10.49,5.26,161.3,76.33,16.66,22.97,8.51,12.21,117.61,131.93,6.07,75.93,461.19,17.12,45.54,9.95,1.1178,12.09,57.85,119.7,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2008,10,2637.74,1449.01,255.51,1951.09,0.5587,26.56,33.74,23.6,11.12,4.99,170.57,81.56,18.9,24.71,9.03,13.28,122.21,133.67,6.6,80.85,488.42,19.46,46.85,9.83,1.2316,13.07,60.15,122.95,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2008,11,2784.71,1499.23,271.79,2043.41,0.5842,27.92,33.82,22.6,10.77,4.89,182.39,84.41,19.04,25.86,10.05,13.99,124.4,141.67,7.2,86.14,524.58,22.2,51.14,10.13,1.2382,13.47,61.85,128.36,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2008,12,2951.17,1497.76,290.99,2050.43,0.645,26.98,35.84,22.07,11.31,3.79,192.57,91.43,20.48,29.65,10.97,15.21,125.17,140.54,7.44,91.87,564.98,21.3,52.25,10.33,1.2748,14.11,61.5,130.17,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2009,1,3105.88,1456.47,314.63,2011.34,0.6553,28.13,32.36,23.49,11.24,4.78,200.94,94.5,21.89,29.75,11.43,15.59,119.81,139.04,7.82,96.05,588.83,21.49,54.05,10.86,1.302,15.28,60.59,124.73,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2009,2,3107.0,1376.55,317.01,1878.3,0.644,25.57,36.89,23.36,9.71,4.47,203.5,93.9,21.16,30.29,11.04,15.97,110.52,130.45,7.62,96.45,578.84,23.23,52.8,10.3,1.3119,15.04,57.15,117.9,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2009,3,3089.08,1342.14,316.01,1801.16,0.6422,27.65,32.82,23.69,10.85,4.99,200.15,97.12,21.1,28.81,11.78,16.55,108.37,124.94,7.42,95.27,584.36,24.1,52.71,10.27,1.2971,14.27,55.82,113.75,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2009,4,2972.49,1290.01,303.29,1702.17,0.6353,24.97,35.39,21.84,12.87,4.93,194.63,92.83,20.73,27.85,10.53,14.97,104.02,123.08,7.28,92.12,570.15,22.2,51.35,10.01,1.2924,16.52,54.24,110.36,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2009,5,2827.81,1225.82,286.46,1597.28,0.6035,27.61,33.83,21.36,11.8,5.4,181.77,87.43,19.25,26.15,9.43,14.63,103.82,116.36,7.01,87.88,536.7,20.61,49.62,9.6,1.1617,13.68,49.96,106.59,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2009,6,2623.75,1227.14,263.16,1591.61,0.5183,25.5,34.36,24.35,10.31,5.48,173.62,81.0,16.1,25.17,9.63,13.33,98.49,117.19,6.46,81.64,493.97,20.53,45.68,8.91,1.0899,12.01,49.59,103.62,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2009,7,2527.34,1302.96,250.96,1697.79,0.5271,27.94,32.82,24.86,10.27,4.11,164.32,79.68,17.53,23.13,8.99,13.2,109.01,124.15,6.5,77.9,484.98,19.52,46.36,8.83,1.1137,13.34,53.04,111.07,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2009,8,2511.37,1326.98,247.54,1750.96,0.544,27.53,32.49,23.33,11.44,5.21,161.61,78.98,17.68,23.82,8.92,13.03,109.19,123.95,6.28,78.55,490.77,20.35,46.73,9.81,1.1362,13.36,56.85,115.66,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2009,9,2534.32,1423.76,249.12,1910.68,0.5414,25.88,34.18,22.92,12.06,4.97,168.26,76.95,17.36,22.51,8.7,13.09,116.4,132.55,6.49,77.71,483.3,19.3,49.86,9.96,1.1163,13.14,58.22,124.87,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2009,10,2667.5,1469.0,262.93,2004.45,0.5404,28.36,32.32,23.63,10.19,5.49,173.51,83.36,18.72,26.11,9.53,13.05,120.41,139.4,6.62,83.29,513.08,21.49,49.51,9.62,1.2111,13.72,60.93,125.21,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2009,11,2827.67,1503.25,280.79,2075.95,0.5897,26.86,35.33,22.41,9.88,5.51,179.98,89.99,20.07,26.63,9.73,14.32,120.67,143.2,6.95,87.85,534.54,21.76,52.15,10.1,1.2845,14.05,62.11,130.62,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2009,12,3047.71,1523.24,305.69,2112.73,0.6478,26.39,33.93,22.65,12.0,5.03,198.78,96.12,21.02,28.42,10.56,16.01,124.85,144.2,7.47,94.88,575.77,22.73,56.01,10.66,1.3442,16.7,62.13,130.15,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2010,1,3096.38,1518.63,318.93,2124.52,0.6448,28.55,33.53,21.83,10.09,6.0,198.06,96.49,21.42,30.47,11.22,16.08,125.59,141.71,7.87,96.68,591.72,24.36,57.45,11.55,1.3141,15.57,62.67,130.15,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2010,2,3228.9,1420.9,334.94,1964.39,0.7041,25.39,34.89,23.85,10.69,5.18,208.04,98.97,22.73,29.22,11.1,17.26,115.98,137.6,8.02,98.91,623.79,25.89,55.58,11.44,1.4321,15.72,59.15,124.32,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2010,3,3176.94,1358.33,330.4,1847.32,0.6681,26.89,35.99,23.72,8.32,5.09,207.5,98.8,22.02,29.87,11.6,15.88,111.36,130.66,7.79,97.41,602.72,23.28,53.91,10.37,1.3298,15.2,55.25,116.3,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2010,4,3025.14,1307.13,313.8,1748.29,0.6184,25.8,34.09,22.62,11.99,5.51,198.44,92.27,22.61,28.07,10.47,15.26,106.34,122.98,7.68,93.17,581.42,22.4,49.28,10.43,1.293,15.55,54.23,114.23,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2010,5,2859.68,1294.51,294.55,1710.08,0.5958,26.83,34.56,22.85,10.85,4.9,188.2,90.31,18.92,27.79,9.81,14.79,105.72,126.49,7.18,88.07,536.14,22.38,49.99,10.11,1.221,14.1,52.63,110.1,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2010,6,2702.5,1296.52,275.65,1704.92,0.5547,27.77,32.64,23.23,11.58,4.78,179.11,83.09,18.58,25.07,9.98,13.9,108.06,124.48,6.95,83.6,508.51,20.37,46.72,9.74,1.1696,14.43,52.57,112.47,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2010,7,2607.44,1337.58,263.35,1766.98,0.5554,25.56,34.77,22.26,12.28,5.14,166.93,82.44,18.11,23.75,9.34,13.34,107.96,126.14,6.63,80.75,485.05,20.64,46.46,9.39,1.1304,12.68,53.84,115.02,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2010,8,2507.78,1387.58,251.45,1855.89,0.5136,24.05,35.23,25.02,10.56,5.14,162.17,77.7,15.9,24.43,8.09,13.39,116.79,130.54,5.86,77.73,474.55,18.71,46.42,9.77,1.1204,13.63,56.47,119.25,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2010,9,2610.25,1448.77,261.03,1970.32,0.5591,25.31,33.6,25.0,10.74,5.35,167.3,79.6,18.28,24.17,8.97,13.5,118.22,137.44,6.54,81.78,499.66,20.83,46.62,9.85,1.2126,12.29,59.99,126.49,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2010,10,2774.41,1535.4,278.18,2122.7,0.597,28.26,33.09,22.21,11.21,5.24,177.81,86.43,20.29,26.59,9.17,13.56,126.87,146.75,6.78,85.41,530.73,20.74,51.99,10.73,1.2321,14.15,63.75,131.8,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2010,11,2886.81,1561.85,291.57,2184.98,0.6046,27.33,33.51,23.4,11.08,4.68,183.82,88.42,19.97,25.62,10.56,15.9,128.45,148.1,7.06,89.19,550.45,21.8,53.26,11.29,1.2541,13.87,64.87,134.24,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2010,12,3057.21,1546.2,311.84,2172.41,0.668,26.25,33.71,22.34,12.35,5.34,201.04,94.31,19.93,30.24,10.74,15.65,128.33,147.64,7.31,94.24,588.06,22.35,55.51,10.86,1.3707,15.36,64.18,134.28,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2011,1,3191.36,1551.39,334.13,2198.28,0.6542,26.89,32.92,22.64,12.73,4.82,208.52,100.01,22.2,29.75,10.94,16.33,130.5,149.95,7.94,98.03,599.52,25.41,57.24,10.89,1.4251,15.44,62.73,133.48,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2011,2,3263.78,1454.35,344.11,2036.82,0.6943,24.78,34.43,24.21,11.52,5.06,208.2,100.49,21.69,30.67,11.1,16.66,119.62,130.77,8.22,101.54,612.54,25.38,56.38,11.2,1.3756,15.72,60.35,123.27,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2011,3,3253.27,1399.66,343.87,1928.73,0.6768,27.85,32.07,24.11,10.96,5.0,215.1,103.86,22.12,30.31,11.26,16.88,116.88,131.41,7.96,100.31,623.36,25.04,58.37,11.87,1.3962,15.74,56.91,119.46,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2011,4,3080.35,1336.73,324.77,1811.94,0.6457,27.0,33.85,23.27,10.78,5.09,200.24,93.62,20.97,29.39,10.83,15.85,109.46,124.4,8.11,94.74,579.43,23.72,53.71,10.33,1.3627,15.53,54.96,115.12,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2011,5,2933.2,1332.8,307.11,1784.66,0.6135,25.63,32.92,24.1,12.47,4.87,190.16,90.5,20.14,26.52,10.3,15.21,110.5,124.96,7.48,91.6,548.82,23.19,52.21,10.09,1.172,15.25,54.56,114.5,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2011,6,2767.22,1302.01,286.96,1735.58,0.5445,25.29,34.87,21.77,12.82,5.25,182.44,85.14,18.35,26.85,10.29,13.39,105.51,124.0,7.28,85.37,536.34,22.07,50.45,9.92,1.2123,13.65,52.53,112.7,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2011,7,2662.05,1352.71,273.39,1811.31,0.5631,28.2,32.35,23.25,11.26,4.95,173.97,82.57,18.06,26.08,9.41,13.73,113.17,126.22,6.64,81.68,507.37,20.46,44.99,9.27,1.1331,13.72,56.34,115.19,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2011,8,2623.74,1408.53,267.54,1909.27,0.5386,26.82,33.15,22.64,12.4,4.99,168.8,83.1,17.2,24.16,9.64,14.02,116.58,132.25,6.48,81.38,497.36,20.23,47.58,9.2,1.147,13.38,57.81,122.73,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2011,9,2655.23,1469.85,270.04,2025.45,0.5304,24.35,35.74,23.72,10.79,5.4,172.13,80.39,17.54,25.5,9.07,13.22,120.23,140.81,6.56,81.84,504.04,19.56,49.54,9.82,1.1912,14.84,60.25,123.41,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2011,10,2788.61,1573.58,284.35,2203.8,0.5932,28.75,34.66,22.03,9.07,5.49,182.42,87.19,18.41,27.12,10.24,14.45,131.46,151.33,7.07,86.0,537.18,22.32,51.05,10.44,1.2225,13.71,64.93,135.61,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2011,11,2994.97,1622.07,307.58,2298.43,0.606,26.82,35.3,23.26,9.91,4.72,195.34,91.79,19.95,28.05,11.01,15.09,130.09,153.89,7.49,93.01,571.16,21.55,55.23,10.94,1.354,15.8,67.17,141.07,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2011,12,3145.81,1614.03,326.22,2296.77,0.6695,26.03,33.7,23.77,11.6,4.89,199.68,96.37,21.21,30.25,12.03,15.88,135.29,151.12,8.02,97.5,594.53,24.36,56.11,11.12,1.3829,14.25,65.0,139.86,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2012,1,3324.42,1565.85,353.72,2246.95,0.715,27.64,34.88,22.97,10.4,4.11,211.58,103.69,21.32,31.22,11.92,17.1,131.13,146.52,8.42,101.97,630.34,24.76,57.97,11.4,1.4017,15.93,64.57,135.38,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2012,2,3343.89,1510.26,358.24,2142.31,0.7204,26.55,34.99,23.76,9.6,5.11,216.73,102.38,22.57,33.88,11.87,16.03,122.6,144.53,8.18,103.47,632.83,25.28,59.07,11.88,1.4881,18.26,60.79,130.48,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2012,3,3315.79,1423.58,356.12,1987.32,0.7036,27.21,33.15,22.41,12.52,4.72,219.94,104.16,21.73,30.56,12.03,17.61,117.93,134.21,8.23,102.65,629.6,24.91,56.86,11.07,1.3753,15.15,57.86,121.59,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2012,4,3185.46,1378.67,341.26,1893.6,0.6622,27.51,31.62,23.89,11.47,5.5,209.68,99.79,22.32,29.76,11.79,16.55,111.5,131.95,7.83,98.13,616.04,24.89,55.41,10.26,1.3302,14.02,56.04,119.41,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2012,5,2985.12,1318.87,317.62,1789.74,0.6579,25.6,34.42,23.92,10.54,5.52,195.37,91.81,19.69,27.55,10.17,15.7,110.43,126.49,7.45,92.41,553.56,21.93,51.59,10.1,1.239,14.4,54.5,112.84,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2012,6,2857.15,1345.11,301.14,1817.24,0.5775,26.44,33.05,23.71,12.12,4.68,185.08,88.92,19.71,26.11,10.51,14.38,110.68,128.12,7.0,88.58,546.01,21.56,51.3,9.69,1.2279,14.63,55.54,116.04,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2012,7,2691.22,1375.53,280.96,1866.63,0.5575,26.49,31.85,24.26,11.84,5.55,170.69,85.79,18.06,24.2,9.68,13.94,115.42,132.93,6.74,83.56,519.25,20.93,49.14,9.82,1.1508,12.94,54.92,117.72,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2012,8,2690.44,1443.27,278.91,1982.33,0.5654,26.72,35.1,24.65,9.17,4.37,171.86,82.58,17.48,23.75,9.93,14.29,118.25,138.16,6.94,83.32,502.74,19.56,48.35,10.46,1.164,13.68,59.05,126.35,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2012,9,2772.43,1549.5,286.67,2163.11,0.5569,26.81,33.45,22.33,12.01,5.39,177.1,85.47,19.98,26.87,9.58,14.29,127.51,149.99,6.82,85.99,534.46,19.71,50.59,10.72,1.2402,15.3,63.99,133.87,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2012,10,2868.07,1575.45,297.33,2234.78,0.5858,27.5,31.86,23.28,11.42,5.94,183.34,86.96,19.62,26.99,10.71,14.28,129.61,146.6,7.11,87.05,547.95,20.88,52.46,10.93,1.3314,13.46,65.27,135.93,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2012,11,3058.59,1647.35,319.32,2363.9,0.6131,27.76,33.44,24.35,10.08,4.37,201.13,95.04,19.4,29.29,10.74,15.51,136.35,152.6,7.65,95.19,590.1,24.77,56.09,11.69,1.3821,16.18,67.26,142.77,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2012,12,3235.1,1660.22,340.98,2392.37,0.6912,28.36,34.19,22.57,10.81,4.06,210.1,100.26,22.02,30.19,11.86,17.46,137.61,155.07,8.14,99.94,615.79,22.64,60.19,12.36,1.408,17.27,66.85,143.12,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2013,1,3397.51,1609.39,367.27,2338.39,0.7104,26.77,34.96,22.9,10.52,4.84,223.28,104.59,22.83,31.81,12.53,17.82,134.0,152.52,8.64,104.13,644.94,26.05,60.95,12.53,1.4569,16.13,65.57,138.63,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2013,2,3448.95,1512.87,375.36,2173.24,0.7192,28.19,34.69,21.97,10.61,4.54,226.03,106.31,24.31,30.74,13.08,18.77,124.07,145.04,8.94,107.96,656.17,26.85,58.49,12.27,1.4646,16.85,62.35,130.05,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2013,3,3386.71,1448.68,369.49,2048.43,0.7264,26.58,33.51,22.4,12.81,4.71,220.12,107.13,23.69,31.55,12.13,16.92,117.72,138.25,8.79,105.38,644.47,25.44,58.42,11.9,1.4526,15.72,58.81,123.77,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2013,4,3311.03,1366.61,360.35,1901.64,0.6789,26.88,35.03,24.16,9.41,4.51,211.98,101.52,22.19,31.08,11.73,16.93,113.03,128.92,8.28,102.84,629.5,24.44,56.89,10.59,1.3631,15.92,56.31,116.85,2017,water
Industrias Atlas Ficticia S.A.,Planta 14,Maule,2013,5,3124.96,1375.9,337.81,1891.91,0.6309,27.74,34.44,21.66,10.65,5.51,205.33,96.55,21.26,28.96,10.52,16.09,113.42,129.37,7.54,96.91,586.16,24.36,55.4,11.14,1.3469,15.35,55.61,118.79,2017,water
